"gene","stat"
"FAIM2",-0.0950735680658873
"GNGT2",-0.0951369050450108
"BCKDHA",-0.0953880562299858
"GIMAP8",-0.0955206357740395
"TNK1",-0.0955607845424246
"NEK11",-0.0959669261779493
"C8orf31",-0.0960822159298785
"IL1RN",-0.0963268300002408
"AC048341.2",-0.0963479270776332
"TFCP2",-0.0964173603865891
"COL11A2",-0.0964769095754309
"MYOF",-0.0967035531916433
"GLS2",-0.0967394648414263
"PDE7A",-0.0967846774331729
"TRPC3",-0.0969284856657478
"BNIP2",-0.0970099151315928
"LRIG2-DT",-0.0971023965731049
"ZFYVE16",-0.0974536022664929
"RIOK2",-0.0975505826129871
"AC107081.2",-0.0978308515650727
"AC015971.1",-0.0979908237516083
"ZNF213-AS1",-0.0980822139611682
"CCDC85C",-0.0981608881966448
"LINC01814",-0.0981953759206811
"PRSS53",-0.0985188130669043
"IFITM1",-0.0985267509074552
"NPIPB11",-0.0985372714299061
"IQCD",-0.0988519811154734
"ACADVL",-0.0988942554220524
"TRIM7",-0.0990121928461298
"STRAP",-0.0992453108829526
"AC104596.1",-0.0992876803633404
"AC002467.1",-0.0993587016235095
"ISY1",-0.0996941927043901
"TMEM45A",-0.0997921877285659
"PQBP1",-0.100518758021549
"CALR",-0.10053305193192
"NLRP1",-0.100585757993726
"CSAD",-0.100783387073178
"DNAAF4",-0.100847148653404
"IQCE",-0.101063923392753
"YRDC",-0.101171272577441
"RNF24",-0.101229698261505
"CCDC61",-0.101507737315323
"AL049840.4",-0.101557542482218
"SLC39A8",-0.101689843501605
"QSER1",-0.102093221552294
"PROS1",-0.102136975333454
"PLA2G7",-0.102497716120648
"CHML",-0.103035173993757
"AL135925.1",-0.103628384492331
"CPSF3",-0.103673357355575
"IL10RB-DT",-0.103814781001822
"C20orf194",-0.104036727191865
"MYPOP",-0.10441117967607
"TMEM262",-0.104630924783945
"FRAT2",-0.10486118921999
"FA2H",-0.105023521331435
"PROB1",-0.10545179215794
"EXOSC4",-0.105555763742943
"RUSC2",-0.105562692494931
"PTP4A3",-0.105718093784499
"OGFOD3",-0.106417376635212
"NORAD",-0.106461464444754
"XIRP1",-0.106589204827869
"SLC43A1",-0.10691909904238
"PKP4",-0.106946782123646
"AC025031.3",-0.107192443716701
"XPNPEP2",-0.107200252234121
"FGF14-AS2",-0.107241538353603
"LINC00900",-0.107245675952517
"KIAA0895L",-0.107931380870164
"PSMA8",-0.108098839594646
"MTHFD1",-0.108387265938114
"ZNF35",-0.108498182910139
"MMS22L",-0.108640713400124
"HK1",-0.108740083492049
"LAMP1",-0.108940365384011
"CPT1A",-0.109116462604511
"ACAD10",-0.109614876240068
"FAM228B",-0.109687424432806
"SDC4",-0.109871438575485
"QTRT1",-0.109977672745766
"MRE11",-0.109989595947151
"MLX",-0.110021095344251
"FAM126A",-0.110032440351707
"AC008771.1",-0.110130046938815
"PHF6",-0.110206632704036
"MT1X",-0.110379802797552
"ZNF485",-0.110475405139171
"PPRC1",-0.110585854759618
"C6orf62",-0.110611821691801
"HOOK1",-0.110732197340198
"LEMD3",-0.110813705339523
"MMP14",-0.111354723561154
"MPV17L",-0.111542386907166
"GNAI3",-0.11186650086799
"SUSD4",-0.11247754828996
"HNRNPA0",-0.112634910355272
"HDAC11-AS1",-0.11269494118666
"EEF1AKMT4",-0.112763316171542
"CDRT4",-0.112877029842385
"SLC9A3-AS1",-0.113030530264757
"CCND2",-0.113123299917506
"MAPK8IP1",-0.113205893404701
"CCNY",-0.113242047695831
"UBR1",-0.11328041167895
"NDUFA4L2",-0.113520442888842
"NFIX",-0.113992374102752
"MAP4K1",-0.114117850943823
"TSC22D1",-0.114190664754806
"TCFL5",-0.114509088671751
"CREBRF",-0.114706724702473
"AC013400.1",-0.114851624751165
"AP001062.1",-0.114948186027577
"RBM22",-0.115239428512892
"KYAT1",-0.116110070817027
"CKMT2-AS1",-0.116123868928768
"MAGOH",-0.116220668913041
"NPPC",-0.116247161185756
"COX5A",-0.116746493789662
"AC091153.2",-0.116867425097126
"CCR8",-0.116908079313245
"IGKV1-39",-0.116968325338744
"AC093635.1",-0.117341671473691
"ENTPD3-AS1",-0.117365047662094
"ZNF616",-0.117545193174887
"CLCC1",-0.117576972951138
"XPNPEP3",-0.117786729060197
"AC124798.1",-0.117979019141808
"MARCKS",-0.118572965029215
"ERVMER61-1",-0.118816011942067
"ZNF248",-0.118819597459335
"HIST1H2BO",-0.119227305057329
"AKR1E2",-0.119436827477475
"BX842570.1",-0.119470348744884
"AC026202.3",-0.119682467244731
"LINC02076",-0.119822214990001
"RLF",-0.119909561797235
"TFE3",-0.120076227868508
"MEMO1",-0.120090855070237
"TPT1",-0.120325810225132
"ZNHIT1",-0.120476057027654
"PTGER3",-0.120539102334417
"ATP5F1C",-0.120565402299257
"NUP50-DT",-0.120673632839684
"RXYLT1",-0.121249809373354
"CAPS",-0.121354130236453
"NEFH",-0.121524624450749
"AC006033.2",-0.121555014893529
"ZNF517",-0.121699799490377
"CSRP1",-0.121821970465734
"IPPK",-0.121938862704977
"OR2A1-AS1",-0.121943579366602
"LMNB1",-0.122250595896447
"ZCRB1",-0.122331885389675
"RREB1",-0.122450418203594
"STXBP5",-0.122487754010735
"ZBTB11",-0.122688507022497
"PPIA",-0.122930172799122
"FAM13A-AS1",-0.122952082299384
"ADCY3",-0.124000746273134
"LRRC27",-0.124063018773344
"PIKFYVE",-0.124071717979299
"NDUFAF1",-0.124244210104082
"AC022150.4",-0.1243264487815
"CCDC85B",-0.124360230632245
"AGT",-0.124450708987773
"TSPAN31",-0.12477547325413
"PPP1R2",-0.12484448177301
"TES",-0.125285482426719
"DNAJB12",-0.125437064021721
"AC100778.3",-0.125575010502643
"AL390957.1",-0.125729113507108
"FBXO8",-0.125801154270664
"MT-ATP6",-0.126084041020607
"AC112496.1",-0.126125942992548
"BCS1L",-0.126231299703683
"ABRACL",-0.126341013025312
"HLX",-0.12668209045213
"SWSAP1",-0.127380241362842
"HLA-F-AS1",-0.12750003037881
"MRPL40",-0.127589322786041
"LDB1",-0.127739026863797
"AL354733.3",-0.128049476369266
"MFSD2A",-0.128241399328572
"FAM174C",-0.128260607301163
"HOPX",-0.128495560501902
"AL451123.1",-0.128689109793272
"SMCHD1",-0.128767979196339
"CAB39L",-0.128830231100386
"AC100810.1",-0.128901904170681
"FAM229A",-0.128910477785479
"ALDH8A1",-0.128959743294555
"ANKH",-0.12907360491873
"PTGIR",-0.129181278042346
"LAMTOR5-AS1",-0.129259223120412
"ATF7IP2",-0.129296589584852
"ZSCAN18",-0.129304870977436
"CRPPA",-0.129421247625959
"DDIAS",-0.129666622385234
"NPM3",-0.130215510000787
"APOB",-0.130270553709893
"ASGR2",-0.130751239419328
"LINC02709",-0.130751336792839
"TOPORS",-0.131161047344803
"DESI1",-0.131210291110018
"DGKQ",-0.13149610700221
"AC025048.2",-0.131520826115485
"PIK3R1",-0.13152994534915
"TBC1D8B",-0.131691981929215
"SLC22A5",-0.132080960873373
"ZNF366",-0.132297884045575
"LINC01003",-0.132404731427115
"PSPN",-0.132527318467404
"AAMDC",-0.132541381968997
"ANKRD20A4",-0.132650161628039
"ELMOD2",-0.132759259694934
"TPRKB",-0.132807988882495
"POLR3G",-0.13291978267598
"GTF3C3",-0.133043294445891
"DOCK10",-0.133232498531282
"ANKRD28",-0.133260099391942
"CEP44",-0.133345450182654
"ATP5PB",-0.133874804055246
"ZFP57",-0.134820932419062
"PLEKHH2",-0.135310695123846
"LACTB",-0.135358305106977
"SPAG7",-0.135691926376626
"DERPC",-0.135763229546789
"SMARCA5",-0.135833989977366
"ACOT9",-0.135839817730148
"UBE4B",-0.136045480387183
"RNF149",-0.136064682138791
"ITGB3",-0.136476698788694
"PTDSS1",-0.136576686180143
"CCDC22",-0.136619062000193
"SYMPK",-0.13678010103235
"GABARAPL2",-0.137045159617807
"TYW3",-0.137070487222966
"EXOC3",-0.137097210293581
"ZNF682",-0.137316061338062
"OAS2",-0.13737585469244
"MARVELD2",-0.137444807169611
"TM4SF4",-0.137879247460223
"FAM149B1",-0.137906693930319
"IGFL2",-0.138396387217124
"SLC1A2",-0.138798299136235
"CDK14",-0.138913654011624
"ALDH4A1",-0.138974526812013
"CA5B",-0.138996703230536
"AL031733.2",-0.139082821158294
"BUD23",-0.139460200218022
"FUNDC2",-0.140500400254921
"GMPR",-0.140577838043444
"COPG2",-0.140722515484783
"NRSN2",-0.141142408516858
"ICE2",-0.141697594301248
"AC073611.1",-0.141711111380621
"AC073254.1",-0.14176265834858
"KLRB1",-0.141873886683583
"AC023024.1",-0.141967041272707
"HCG27",-0.142079754234962
"LEAP2",-0.142181423919217
"TRIM25",-0.142291912643173
"SLC35B3",-0.142363731918941
"AC092683.1",-0.142377889068245
"NUDT7",-0.142503173680188
"NARF",-0.142638430704635
"COQ2",-0.142797496347392
"ELP4",-0.142909599751843
"C11orf24",-0.143158909007427
"LSS",-0.143569032045761
"COMMD1",-0.143693909377691
"KLHL26",-0.143735479563168
"TMEM33",-0.143768662447202
"SLC35G1",-0.143922176127837
"AC004241.1",-0.143955101653311
"SPAST",-0.144298547630213
"BCL3",-0.144580606272627
"STMP1",-0.144596597542551
"SMIM26",-0.144704466128942
"SOX13",-0.144807012118931
"BMP1",-0.144873082977656
"RAD9A",-0.144887826739961
"SMARCAL1",-0.144944128519402
"STT3A",-0.144990434162004
"OTUD3",-0.145104554309261
"AC011912.1",-0.145612780173485
"CDC37L1-DT",-0.145976489862456
"AKAP17A",-0.146157489354799
"AL390066.1",-0.146177036675113
"SERPINH1",-0.146253150328468
"EFCAB2",-0.146473785672205
"TMPO-AS1",-0.146500954109477
"MYO18A",-0.146718763655133
"EIF4H",-0.147043699746069
"ARHGEF4",-0.147149222704665
"CENPU",-0.147306719977975
"UBE2E1",-0.147430947334062
"CIZ1",-0.14755532224488
"PPP2CA",-0.147580600302655
"ZSWIM3",-0.147674381648302
"FP671120.7",-0.147712471044722
"CWC27",-0.147716003675709
"AP005717.2",-0.147886611670152
"ARL2",-0.147909022435957
"HSH2D",-0.148070871798002
"MIR29B2CHG",-0.148313492076612
"RPS17",-0.148799304204898
"SETD9",-0.149045438859783
"TMEM268",-0.149062532660662
"NDRG1",-0.149070125576621
"EFNA5",-0.149075142672972
"SLC38A10",-0.149123667422695
"NUDT4",-0.14914979763189
"ZNF23",-0.1491996135701
"NECAB3",-0.149311073318885
"ANTKMT",-0.149740418754357
"TMA16",-0.150273128172584
"MS4A2",-0.150468678133204
"LAPTM5",-0.150486077925078
"CHD3",-0.150944668005364
"TP63",-0.150955109901888
"AP001269.4",-0.15101183304938
"KDM4D",-0.15105765875747
"SLC38A3",-0.151068195669518
"SLC35A1",-0.151329368776231
"TSBP1-AS1",-0.151903193629136
"HPN",-0.151918922495333
"KCNK13",-0.152246640824348
"ITFG1",-0.152331813075904
"AC007566.1",-0.15246102431245
"DDR1",-0.152640894707054
"DBNDD1",-0.152841422159482
"ANPEP",-0.153157388065028
"LINC00963",-0.153285810484122
"POU5F2",-0.153312165884912
"AL160408.2",-0.153314309884714
"LCORL",-0.153390215176559
"MTMR2",-0.153715711781901
"CALHM2",-0.153905698328182
"ORC1",-0.153986186784661
"SNHG7",-0.154204309653465
"AC106791.1",-0.154283285898176
"AL358852.1",-0.154611840896703
"UNC13B",-0.154701684603347
"RFX5",-0.154785268141753
"CEP63",-0.154804583308714
"AL138756.1",-0.154879057080153
"NEURL4",-0.155064351048884
"PLSCR3",-0.155150584005335
"AC092069.1",-0.155387963584417
"U91328.2",-0.155544386676425
"OSGIN1",-0.155547118770416
"MEIOC",-0.155680586694209
"AP006621.3",-0.155718712642594
"AL162458.1",-0.15602782169101
"THAP2",-0.156221503413968
"FAM111A-DT",-0.156464789767761
"LLGL1",-0.156466741593218
"SLC45A4",-0.156656155200121
"DEF8",-0.156704238139883
"NEK2",-0.156835540216775
"HYAL2",-0.156854411786141
"AC137695.3",-0.156950232291021
"AC091982.3",-0.157032265890542
"AC017028.1",-0.157322903124614
"TMC3-AS1",-0.157373806041754
"RPL27",-0.157534486344116
"Z99774.1",-0.157567337987377
"CAD",-0.157620951081919
"AP000442.1",-0.157850162164315
"TACC3",-0.157923213723514
"WARS2",-0.157943631718995
"LINC01011",-0.158004070218455
"RPL35A",-0.158450728209835
"POGLUT3",-0.158624296834627
"TMEM254",-0.158707689665075
"GRPEL2",-0.15877562674334
"ARCN1",-0.158839699589418
"SNX21",-0.15936822511332
"CELF2",-0.159482423117536
"E2F5",-0.159531144484306
"LPP-AS2",-0.159580661928082
"RSRC1",-0.159737039203406
"PECAM1",-0.159866313077067
"VNN2",-0.159873111203749
"AC009996.1",-0.159873666509259
"DYRK3",-0.159982388043889
"RABL3",-0.160066787300832
"EVA1B",-0.16026213760361
"PDHX",-0.160526503403599
"SHC1",-0.160609351822466
"GRHL1",-0.160792854705485
"LINC01771",-0.16084138033686
"PTPN20",-0.161107197328172
"ZNF529",-0.161327881677285
"KANTR",-0.161490461368347
"RPS10-NUDT3",-0.161506996957749
"SMIM2-AS1",-0.161630058371223
"RPS25",-0.161750844858972
"CAMLG",-0.161806861281857
"TTC3",-0.161957257607038
"NEDD8",-0.162091751211373
"ZNF300",-0.162323099448715
"TMEM192",-0.162337528725714
"CPE",-0.162507146607755
"FAM53A",-0.162586937683249
"AL627171.1",-0.162593101623747
"C3orf67",-0.162652023697205
"MED6",-0.162958494929147
"EBF1",-0.163452273859574
"ZFP41",-0.163477644628729
"MAP3K2-DT",-0.163697233803364
"POLE",-0.163743219553537
"TPSB2",-0.163848837158243
"NRP1",-0.163916972895614
"TOMM22",-0.163937836750638
"ATP13A3",-0.163939916325967
"CTSL",-0.163995509940909
"ACAP1",-0.164095984355218
"TMCO3",-0.164243737694182
"OLR1",-0.164298161319359
"ELK1",-0.164316162155772
"AL691432.2",-0.164390911458196
"MIIP",-0.164552412528354
"PIGA",-0.164754783865971
"TG",-0.164806286088227
"EDRF1-AS1",-0.164916202879782
"CHMP4C",-0.164938869965517
"FAM135A",-0.164974469845509
"RASSF1-AS1",-0.16519318583078
"POMK",-0.165217027128165
"IQCK",-0.165385712482664
"RBFOX2",-0.165519637012545
"AL391832.2",-0.165520382515998
"AL158163.2",-0.165557035742716
"AC015912.3",-0.165821431012616
"SLX4",-0.165855509571955
"GPC2",-0.16586118422602
"AL390760.1",-0.165921999421055
"ACAT1",-0.166127625202656
"AC013403.2",-0.166202351634896
"UBA1",-0.16629390897971
"RUNX1",-0.166365368642504
"SLC23A3",-0.166453603636859
"NDUFV3",-0.166646602996687
"CDK5RAP3",-0.166767386040915
"AC021016.2",-0.1667674104849
"LMBR1",-0.166922337620579
"CSF1",-0.167037734576543
"TNFSF9",-0.167045000528997
"ZNF316",-0.167145404697252
"GAB2",-0.167173101864933
"DPP3",-0.167349921525308
"ZNF823",-0.167357624857191
"TRMT112",-0.16742228993252
"TTC27",-0.167615824910057
"RPL31",-0.167800024025863
"F11R",-0.167868065804082
"ANTXR1",-0.167990360230639
"ENTR1",-0.168190657133554
"TGFBRAP1",-0.168394673879481
"DGLUCY",-0.168423365968411
"GPATCH3",-0.169421230822092
"RPL26L1",-0.169500189028574
"MAN1C1",-0.169573620789899
"AC048341.1",-0.169677978907081
"LRRC41",-0.169964615265226
"NOS1AP",-0.170380078632771
"FBLN2",-0.170511389043036
"ESYT2",-0.170534683791572
"SYAP1",-0.170577470010333
"TRMT61B",-0.170907852848264
"SLC25A43",-0.171100679266228
"BAIAP3",-0.171112840982515
"BX640514.2",-0.171951430272495
"HAUS8",-0.172051948333249
"AC023449.2",-0.172072219240196
"PTGS2",-0.172196001598538
"AL360012.1",-0.172268316024427
"AL135978.2",-0.172599361861406
"ABCA7",-0.172680444322757
"SLC10A7",-0.172815257984859
"CFH",-0.172879413163832
"MSL2",-0.17357747728654
"RPL35",-0.174435133160325
"AC068888.1",-0.174443556858742
"AC104162.2",-0.174663066511134
"EAF1-AS1",-0.17484440271189
"LINC00892",-0.175165554343596
"MPP5",-0.175180014753131
"CNNM4",-0.175339090711421
"KDM8",-0.175352836486173
"PLOD3",-0.17540339346749
"ZNF367",-0.175632260462629
"AC007620.2",-0.175727534383423
"DPEP1",-0.175745302815061
"RPS20",-0.175891941288432
"AC106707.1",-0.175953701668867
"HDAC4",-0.175954494513647
"TAF1",-0.17632958383629
"ARHGAP19",-0.177557712915407
"TRIM65",-0.177822463695173
"FGB",-0.177835467408774
"ID3",-0.177907323474856
"SLC35E3",-0.177939176135733
"IRS1",-0.178298780494704
"TMEM184C",-0.178377748934485
"SH3D19",-0.178426887045307
"AMMECR1L",-0.178496617523931
"WSB1",-0.178666106655037
"GALT",-0.179243292144143
"ATP8B3",-0.179555319361709
"DCTN4",-0.179589855621098
"GABPB1-IT1",-0.179599862804906
"CYP51A1-AS1",-0.179904270050989
"RAPGEFL1",-0.180360810678464
"ZNF627",-0.180427841652633
"C9orf85",-0.18061424143678
"FGA",-0.180891191761275
"RHOBTB2",-0.180932164189675
"AC008914.1",-0.180955194871984
"MDH1",-0.181111817942971
"AC092428.1",-0.181226650501945
"SELENOF",-0.181291662623756
"C9orf40",-0.181356120199729
"ZNF599",-0.181532747489308
"LYNX1",-0.181668600019976
"DENND6A",-0.181944151877301
"SDHD",-0.18195061643675
"BRD2",-0.182117480488641
"DACT3",-0.182276494299969
"RPS6KA2",-0.182346137879007
"HMSD",-0.182506615790469
"LINC00324",-0.182613570437278
"AL078587.2",-0.1829036520363
"AC145207.2",-0.183159641897126
"MATN2",-0.183287992764136
"CEP76",-0.183558512736502
"PRKAR2B",-0.183765012865363
"MBOAT4",-0.18392569116656
"PRELID3B",-0.184223163157679
"DOCK7",-0.184292813991068
"XAF1",-0.184370398494663
"LINC02569",-0.184402684801341
"CACNB1",-0.184576115270653
"ZDHHC11",-0.184753434119362
"AC017083.1",-0.18491585345117
"FEZ2",-0.184942535931836
"COA7",-0.185051818973564
"AL157938.2",-0.185075226385402
"ZC2HC1C",-0.18509506132811
"BLNK",-0.185377730298571
"LZTS1",-0.185412378615653
"LY75",-0.185535451972015
"GRAMD4",-0.185673673616103
"SLC20A1",-0.185826427352707
"FAM131A",-0.185850425904926
"PJA2",-0.185875701191128
"LINC01268",-0.186157245495535
"TSKS",-0.186243262441479
"TBC1D12",-0.186291750786516
"CNKSR2",-0.186344466054227
"ST3GAL6",-0.186367923950733
"KDM2A",-0.186414815463737
"NCKIPSD",-0.186518648554916
"SAT2",-0.186671551443561
"SLFN11",-0.187147447516682
"ERP44",-0.18756477631644
"SP6",-0.187602567356347
"CABYR",-0.187630921012123
"SERPINA5",-0.187649528497546
"FPGT",-0.187678283621394
"ACSL5",-0.187693157214565
"EBLN3P",-0.187697117368273
"ZNF821",-0.188168556778814
"RAI2",-0.188592362835829
"GTF2H5",-0.188712551609905
"WASHC5",-0.18900813663913
"CFAP58-DT",-0.189068737056531
"SYBU",-0.18908409195245
"THUMPD3-AS1",-0.189164455357046
"HS6ST1",-0.189292779132127
"TCEAL3",-0.189599754657635
"PDE4B",-0.189792962648668
"HELQ",-0.189847208659192
"PABPC1",-0.190046065537349
"TRAPPC2B",-0.190160547139251
"MYCBP2-AS1",-0.19026009358526
"FGG",-0.190315499305532
"GSTA4",-0.19034733421709
"FNTB",-0.190869706117276
"ALKBH6",-0.191059275213759
"AL133330.1",-0.191230652173465
"PTS",-0.191406886423127
"CDC26",-0.191716537526113
"AC133550.2",-0.191766408883287
"ZDHHC20",-0.19184907625458
"SGK3",-0.192249500366245
"HLA-DQB2",-0.192301248604601
"TXNL4B",-0.192309378537107
"MIR222HG",-0.192743255423025
"DNAH1",-0.192843079257598
"LSP1",-0.193054286453223
"NCSTN",-0.193146293177011
"MIER2",-0.193175574935623
"RPL21",-0.193194229615075
"AL121574.1",-0.193447560557051
"MAP3K7",-0.193531334171381
"LINC00943",-0.193819780614579
"TMEM44-AS1",-0.194046174420161
"TRERF1",-0.194158649454454
"HELZ2",-0.194344555398466
"KCNC4",-0.194485199962019
"LACTB2",-0.194680131018476
"KCP",-0.194804754930049
"DNMT3B",-0.195319737113845
"HAS3",-0.195827960922935
"MAP3K12",-0.195840271751307
"MYCBPAP",-0.196281919757413
"ARHGEF9",-0.196331676298823
"SIGIRR",-0.196605296761626
"CPSF1",-0.196682082554177
"FARS2",-0.196803011184332
"PIEZO1",-0.196869689631397
"U47924.2",-0.196931515833045
"RNASEK",-0.19720839140168
"PNRC1",-0.197464644401872
"RUVBL2",-0.197720807894022
"MX1",-0.197722502828021
"C5orf51",-0.197745956718037
"ATP8B2",-0.197881923043327
"SPNS2",-0.19805144887663
"ALB",-0.198636825065871
"RPL36A",-0.198792496373909
"PNO1",-0.198857509996837
"GSR",-0.199354561140272
"NPAS1",-0.200265584137403
"RCBTB1",-0.200301486883752
"TMEM14A",-0.200331203268941
"SMCR8",-0.200495780204258
"CORO1A",-0.200519001894263
"BDH1",-0.200601380846294
"RFTN2",-0.200671275208363
"PEX7",-0.200673488211027
"HLCS",-0.200711919180074
"NICN1",-0.201045811201384
"AC091729.3",-0.201249212753136
"AL035420.3",-0.201266895779295
"PRSS16",-0.201448665806297
"RNF125",-0.201580595693749
"GM2A",-0.201634238742036
"ZC3H6",-0.201942924122607
"CPNE1",-0.201972972664515
"C8orf88",-0.202094711248208
"IL1RL2",-0.202211381044497
"SH3D21",-0.202436255729812
"PIGH",-0.202838623787068
"ILDR2",-0.203024031959782
"TAPBP",-0.203136357488123
"CLIP2",-0.203205675771606
"AP000944.6",-0.203322145931111
"NADK",-0.203455608117121
"ZNF573",-0.203491221214039
"AC009005.1",-0.203567888874184
"TMEM104",-0.203583704207008
"EZR",-0.203590200879193
"TNK2-AS1",-0.20386547147158
"NEIL2",-0.203976165605099
"ERICH6",-0.204056749269064
"RFK",-0.205215254485501
"C1orf61",-0.206011682992032
"C9",-0.20611334763874
"HIST1H2BI",-0.206127993524368
"PLCG1",-0.206363860533675
"GNL3",-0.206387722944735
"PDZD7",-0.206486352813764
"AC120024.1",-0.206874887973771
"MLF1",-0.207232574748472
"PRPF38A",-0.20724384628423
"SNX25",-0.207359316229351
"EIF2AK3-DT",-0.207459103707553
"ENPP4",-0.207527836858769
"STBD1",-0.207600478830377
"UCHL3",-0.207641687862957
"LINC00571",-0.207974275456234
"AC004847.1",-0.208503323234221
"SH3PXD2A",-0.208635875796129
"RND3",-0.208744284357885
"NAPA-AS1",-0.208912970073796
"MCM3AP",-0.209364292865955
"ARRDC4",-0.209467903567273
"NUDCD1",-0.209535656752018
"DCP1A",-0.209688323057446
"TSPYL4",-0.209705139684063
"COA4",-0.20983701221859
"C2orf42",-0.21007871150561
"AC007066.2",-0.210347184674576
"MPZL3",-0.210549138239181
"BCL7B",-0.210995082994148
"BID",-0.211041760763324
"STAT1",-0.211070715761436
"LINC00630",-0.211363170470702
"MKRN1",-0.211591389382195
"AC079753.2",-0.211706459603974
"PNKD",-0.212336486202504
"CAPN1",-0.212612902312275
"NDFIP1",-0.212632779124151
"SIPA1L2",-0.212918135009775
"HYPK",-0.213284549118952
"CTHRC1",-0.213314959659359
"CADM4",-0.213434700627648
"PTTG1",-0.213713553928285
"CEP57L1",-0.214084381672722
"KIFC1",-0.214151232888791
"PLA2G4A",-0.214176795669264
"NCF1",-0.214233959037901
"ZNF799",-0.214601189433396
"DOCK1",-0.214864135622107
"VWA8",-0.214884661375036
"AL355916.2",-0.215054421354733
"AC005280.2",-0.215620085149496
"KIAA1217",-0.215652425619853
"ERBIN",-0.215683468175888
"WDFY2",-0.21570043300226
"GABRR2",-0.215786873661598
"LMBRD2",-0.215842859335064
"MBD6",-0.216075215629141
"RPS6KL1",-0.216253566144481
"CIC",-0.216359517954952
"PRAG1",-0.216369110879406
"CELSR3",-0.21652623258958
"CDC42EP3",-0.216810118931879
"AC139019.1",-0.216837745551666
"LINC00513",-0.216843839351732
"S100A4",-0.217250337923757
"HIBADH",-0.217372613534305
"GOPC",-0.217452316917558
"TLCD4",-0.21761218326303
"IFT172",-0.218008798774829
"ARID3A",-0.218265700876108
"RAC3",-0.218355662260791
"RHEB",-0.218425172864552
"EDEM2",-0.21852870349821
"ATP6V0C",-0.218725934425018
"MAPK6",-0.218954540163815
"AF064858.1",-0.219226186015467
"BNIP3",-0.219618897145731
"GLI1",-0.219674762871743
"RTL5",-0.219688788004618
"CHKB-DT",-0.219726583401862
"TINCR",-0.219783021837634
"AL136040.1",-0.220275792414752
"DNAJC15",-0.220415613680084
"RGPD6",-0.22049136454253
"ZBTB25",-0.220568208321689
"C8G",-0.220812593602255
"GARS-DT",-0.220926012607759
"NFAT5",-0.22096071133635
"NAP1L1",-0.221227434706433
"ATP10A",-0.221299079509844
"LINC00881",-0.22151158215648
"MAN2C1",-0.221559368885744
"TRIM38",-0.221640666195682
"AC242426.2",-0.22180377479797
"MT1E",-0.221877372507119
"PPP1R3B",-0.222394161314623
"AC068389.3",-0.222567854753216
"GAS5",-0.222608421678477
"KLHL23",-0.222672356997283
"PSTK",-0.222715745095317
"TM4SF19",-0.222766545174578
"FAM91A1",-0.222988166311537
"ENC1",-0.222994857012151
"MT-CO2",-0.223296270324547
"MINK1",-0.22355458545108
"KPNA2",-0.223584703466897
"SHE",-0.223606587591085
"ZNF250",-0.223965837063661
"DOCK11",-0.224175465848536
"SNHG11",-0.224212838307291
"DDIT4L",-0.22430058334315
"GNA11",-0.224324167928322
"TMEM101",-0.224490037891114
"PRDX5",-0.224574068314112
"AL021707.3",-0.224962781639741
"PSRC1",-0.225081923280116
"MT-ND3",-0.225158337112049
"FOXO3",-0.225231032711452
"ZNRF3",-0.225300329326794
"RAP2C",-0.22580163878551
"OS9",-0.225920568185644
"AL596325.2",-0.225989111868076
"AP000769.2",-0.226191610089731
"ALG6",-0.22619167543776
"FAM169A",-0.226431922988456
"IL11",-0.226526497264727
"POT1",-0.226668646569911
"RPL30",-0.226864062795347
"PHF20",-0.226972944594925
"THAP6",-0.227050075396232
"LCA5L",-0.227129881776043
"AC074032.1",-0.227162069611114
"CARD16",-0.227206530836912
"TLR6",-0.227338244764089
"LASP1",-0.227414629018685
"CARMIL1",-0.227689005548881
"Z83847.1",-0.22791532250233
"ME2",-0.228172107668698
"NR1D2",-0.228516375855644
"NASP",-0.228657942215756
"AC127070.1",-0.228995178471106
"JMJD1C-AS1",-0.229078055559695
"SLC43A3",-0.229128193574442
"RNF212",-0.229181315357939
"AC068620.1",-0.229442997644777
"AL355816.2",-0.229460885440365
"MRPS27",-0.229801289197776
"MESP1",-0.230366211630924
"PLA2G4B",-0.230553166700137
"LRRC8A",-0.23069381331315
"TTLL1",-0.230704326421424
"SEPTIN6",-0.230861272628211
"AL354892.2",-0.231054710793097
"ITPKB",-0.231219315093413
"HM13",-0.231242760442577
"AC005614.1",-0.231367814516613
"PHLPP1",-0.232240409616791
"AC008937.2",-0.232336186503141
"AL592295.4",-0.232755501495611
"BNIP3L",-0.232839738498348
"KIAA1109",-0.232916403070109
"ADGRV1",-0.232975248501141
"GCSH",-0.23304080530122
"AC007032.1",-0.233311021712537
"AL161756.1",-0.233433312324064
"NFYA",-0.233585486835175
"MAATS1",-0.233647597498514
"PDE12",-0.233821006343594
"SLC26A11",-0.233822960741033
"RP2",-0.233979701574897
"BEX4",-0.234224415490681
"ZDHHC21",-0.23440353136453
"BHLHE40",-0.234458595805338
"ZNF763",-0.234472455016544
"MPDU1",-0.234517183508602
"NUP58",-0.234819296383872
"ITPRIP",-0.235381591775399
"LGALS8-AS1",-0.235597501751466
"AC096734.1",-0.235744148726929
"DHCR24",-0.235787051745004
"PTP4A1",-0.236343270239132
"CFAP53",-0.236353858776916
"PDE6D",-0.236585328083986
"AC138150.1",-0.2369399350593
"BCKDK",-0.236992429372355
