"pathway","pval","padj","log2err","ES","NES","size"
"TRAVAGLINI_LUNG_ALVEOLAR_FIBROBLAST_CELL",0.000491843037687769,0.00215003412840363,0.477270815362862,-0.384283622719169,-1.69792192399967,114
"TRAVAGLINI_LUNG_LYMPHATIC_CELL",0.000493497766385263,0.00215003412840363,0.477270815362862,-0.347863701001534,-1.61173467038715,152
"FAN_OVARY_CL16_LYMPHATIC_ENDOTHELIAL_CELL",0.000519942445875926,0.00225207629173003,0.477270815362862,-0.318800912126771,-1.53933374950386,208
"DESCARTES_FETAL_CEREBELLUM_VASCULAR_ENDOTHELIAL_CELLS",0.000524660384316442,0.00225937564344364,0.477270815362862,-0.289407374050667,-1.49405769539786,369
"DESCARTES_FETAL_STOMACH_LYMPHOID_CELLS",0.000543037580639208,0.00232507469871385,0.477270815362862,0.417595771839094,1.74757244578185,81
"MANNO_MIDBRAIN_NEUROTYPES_HRGL2A",0.000566990332538363,0.00241375884423474,0.477270815362862,-0.285592460307,-1.4724277595038,358
"LAKE_ADULT_KIDNEY_C8_DECENDING_THIN_LIMB",0.00066341071537564,0.00280818740315257,0.477270815362862,-0.306890564702616,-1.53358807336605,266
"DESCARTES_FETAL_PANCREAS_LYMPHOID_CELLS",0.00067080799304356,0.00282345737185001,0.477270815362862,0.361759307955826,1.66180529294647,136
"AIZARANI_LIVER_C32_MVECS_3",0.000675616772422206,0.00282772188457609,0.477270815362862,-0.391150766724144,-1.72318989351849,106
"DESCARTES_FETAL_ADRENAL_MEGAKARYOCYTES",0.000757294948616362,0.00315187003753737,0.477270815362862,-0.470093089134241,-1.78902574561465,53
"GAUTAM_EYE_CORNEA_TGFBI_HIGH_EPITHELIAL_CELLS",0.00080168867276133,0.00331810034003995,0.477270815362862,-0.400083337175412,-1.72651121702489,96
"HAY_BONE_MARROW_NK_CELLS",0.000811212751825634,0.00333896961386794,0.477270815362862,-0.277117322641084,-1.42678388857193,356
"MURARO_PANCREAS_PANCREATIC_POLYPEPTIDE_CELL",0.000886953791684457,0.00363066249892813,0.477270815362862,-0.405183317356455,-1.71256478507842,88
"DESCARTES_FETAL_LUNG_LYMPHOID_CELLS",0.000976319522164965,0.00397463412028907,0.477270815362862,0.349344481084559,1.61231580923132,139
"DESCARTES_MAIN_FETAL_TROPHOBLAST_GIANT_CELLS",0.000989939749236678,0.00400817996294198,0.45505986738723,-0.402674542059523,-1.68921474272292,86
"HE_LIM_SUN_FETAL_LUNG_C3_OMD_POS_ENDOTHELIAL_CELL",0.00100192819332004,0.00403479191364017,0.45505986738723,-0.300079496253011,-1.49168385632105,262
"ZHENG_CORD_BLOOD_C1_PUTATIVE_MEGAKARYOCYTE_PROGENITOR",0.00104548260841113,0.00418755130788329,0.45505986738723,-0.438488306391343,-1.77300028325031,72
"LAKE_ADULT_KIDNEY_C23_ENDOTHELIAL_CELLS_AVR",0.00108113967324562,0.00430721420624592,0.45505986738723,-0.365277400920305,-1.62181827373108,116
"DESCARTES_FETAL_ADRENAL_STROMAL_CELLS",0.00112012409656009,0.00443878963796418,0.45505986738723,0.511290983398647,1.82285203647126,38
"HAY_BONE_MARROW_PLASMA_CELL",0.00117311921510702,0.00462420008071285,0.45505986738723,0.367934853075725,1.62811587165849,113
"SU_HO_FOETAL_FEMUR_C5_ENDOTHELIAL_CELL",0.0012264650217576,0.00480903390110217,0.45505986738723,-0.280871805069341,-1.43965127907596,346
"DESCARTES_FETAL_ADRENAL_LYMPHOID_CELLS",0.00128955090630487,0.00502992369213156,0.45505986738723,0.339932562315634,1.58577923375876,147
"BUSSLINGER_GASTRIC_LYZ_POSITIVE_CELLS",0.00134359088386338,0.00521341254415737,0.45505986738723,-0.397369261100327,-1.67953756752125,88
"DESCARTES_FETAL_EYE_VASCULAR_ENDOTHELIAL_CELLS",0.00143306031036727,0.00553176130167679,0.45505986738723,-0.455911122109561,-1.7350536606871,53
"AIZARANI_LIVER_C33_STELLATE_CELLS_2",0.0014460916317045,0.00555329002896831,0.45505986738723,0.369459261613327,1.6401902479815,109
"BUSSLINGER_GASTRIC_X_CELLS",0.0014750092279079,0.00563529166559684,0.45505986738723,-0.344620167470458,-1.5650302224259,133
"HE_LIM_SUN_FETAL_LUNG_C3_INTERMEDIATE_LYMPHATIC_ENDO_CELL",0.00168516712258737,0.00640535462412038,0.45505986738723,-0.285459561646412,-1.43839020789813,295
"GAUTAM_EYE_IRIS_CILIARY_BODY_FIBROBLASTS",0.00170464882342653,0.00641395643157964,0.45505986738723,-0.400485617996747,-1.67111826597208,84
"LAKE_ADULT_KIDNEY_C7_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S3",0.00169616824554335,0.00641395643157964,0.45505986738723,-0.364524877485583,-1.61877146145512,117
"FAN_OVARY_CL1_GPRC5A_TNFRS12A_HIGH_SELECTABLE_FOLLICLE_STROMAL_CELL",0.00171570185297763,0.00642310492697657,0.45505986738723,-0.27020636726015,-1.39409742821286,368
"BUSSLINGER_GASTRIC_CHIEF_CELLS",0.00181374891412916,0.00675621470513113,0.45505986738723,-0.498152401216208,-1.79248834381355,39
"DESCARTES_FETAL_THYMUS_THYMOCYTES",0.00185389225025677,0.00687139167383728,0.45505986738723,0.58247385810365,1.80955817935962,21
"RUBENSTEIN_SKELETAL_MUSCLE_FBN1_FAP_CELLS",0.00187845583675442,0.00692796830882201,0.45505986738723,-0.302659233706924,-1.4957149664313,247
"GAUTAM_EYE_IRIS_CILIARY_BODY_MEG3_HIGH_FIBROBLASTS",0.00191287081291148,0.00702014165329581,0.45505986738723,-0.376810748089006,-1.61039491575787,93
"GAO_SMALL_INTESTINE_24W_C6_GOBLET_CELLS",0.00197300034730555,0.00720531989579723,0.431707695803346,-0.563626672113234,-1.84805144375386,26
"SU_HO_FOETAL_FEMUR_C0_TRANSITIONING_CELL",0.00220474888044864,0.00801238007772798,0.431707695803346,-0.321843669831772,-1.53260717733622,184
"CUI_DEVELOPING_HEART_C4_ENDOTHELIAL_CELL",0.00241343212228484,0.00872818898593305,0.431707695803346,-0.363714090795087,-1.60738725653066,110
"BUSSLINGER_GASTRIC_PREZYMOGENIC_CELLS",0.00248469488180113,0.00894250090310067,0.431707695803346,-0.489833211493276,-1.76255362790749,39
"DESCARTES_FETAL_PLACENTA_VASCULAR_ENDOTHELIAL_CELLS",0.00259296934021882,0.00928731806953376,0.431707695803346,-0.478371862807474,-1.73589731536282,42
"TRAVAGLINI_LUNG_CD8_MEMORY_EFFECTOR_T_CELL",0.002671860592968,0.00952409637206297,0.431707695803346,0.520240597313372,1.75991754477974,29
"RUBENSTEIN_SKELETAL_MUSCLE_NK_CELLS",0.0026909271022703,0.00954638424376844,0.431707695803346,-0.296507053559617,-1.44307543284757,224
"FAN_OVARY_CL14_MATURE_SMOOTH_MUSCLE_CELL",0.00274328598337063,0.00964032102646753,0.431707695803346,-0.284023613217979,-1.43217226786496,287
"SU_HO_CONV_CENT_CHONDROSARCOMA_STROMAL_C2_GRANULATING_CANCER_ASSOCIATED_FIBROBLAST",0.00273052008966702,0.00964032102646753,0.431707695803346,-0.312982075192114,-1.48325040104915,177
"BUSSLINGER_GASTRIC_METALLOTHIONEIN_CELLS",0.00278374660213616,0.00973657849103962,0.431707695803346,-0.391772194325645,-1.62552328700061,82
"GAO_LARGE_INTESTINE_24W_C1_DCLK1POS_PROGENITOR",0.00290282010543095,0.0101056120492806,0.431707695803346,-0.415547547556992,-1.64250046603331,63
"LAKE_ADULT_KIDNEY_C17_COLLECTING_SYSTEM_PCS_STRESSED_DISSOC_SUBSET",0.0031412922348488,0.01088494286029,0.431707695803346,-0.299559711916882,-1.44533268698626,207
"DESCARTES_FETAL_ADRENAL_VASCULAR_ENDOTHELIAL_CELLS",0.00321477275496222,0.0110879893631799,0.431707695803346,-0.436153008666052,-1.67217371220758,55
"HE_LIM_SUN_FETAL_LUNG_C0_MESENCHYMAL_2_CELL",0.00326861599531156,0.0111702702592069,0.431707695803346,0.288998482746413,1.43491010003072,231
"TRAVAGLINI_LUNG_ALVEOLAR_EPITHELIAL_TYPE_1_CELL",0.00326088082961021,0.0111702702592069,0.431707695803346,-0.276690550664153,-1.40935838662044,318
"DESCARTES_FETAL_THYMUS_VASCULAR_ENDOTHELIAL_CELLS",0.00350722515200529,0.0119309714075066,0.431707695803346,-0.404042471315332,-1.64456564399744,75
"HAY_BONE_MARROW_STROMAL",0.00355182402802442,0.0120277677312645,0.431707695803346,-0.262946902160362,-1.35382515959933,356
"FAN_EMBRYONIC_CTX_BRAIN_B_CELL",0.00370354816486261,0.0124848116869803,0.431707695803346,-0.36714474342421,-1.59311147509988,98
"AIZARANI_LIVER_C39_EPCAM_POS_BILE_DUCT_CELLS_4",0.00374720923978215,0.0125750940704401,0.431707695803346,-0.314755032116764,-1.47893031015052,169
"DESCARTES_FETAL_EYE_CORNEAL_AND_CONJUNCTIVAL_EPITHELIAL_CELLS",0.00378438393462126,0.0126428970013132,0.431707695803346,-0.32103980349379,-1.48845994189262,157
"ZHONG_PFC_C3_ASTROCYTE",0.00385805989641661,0.0128314938519213,0.431707695803346,0.281819412045023,1.42850800814702,273
"BUSSLINGER_DUODENAL_LATE_IMMATURE_ENTEROCYTES",0.00400675850693573,0.0132668226118538,0.407017918923954,-0.336866364545753,-1.51350807643039,128
"FAN_OVARY_CL5_HEALTHY_SELECTABLE_FOLLICLE_THECAL_CELL",0.00419734288635566,0.0138363736740485,0.407017918923954,-0.275990230143252,-1.3915072249474,293
"AIZARANI_LIVER_C29_MVECS_2",0.00493563441860978,0.0161984477615167,0.407017918923954,-0.281431800802001,-1.39054681891565,250
"HE_LIM_SUN_FETAL_LUNG_C0_RESTING_CHONDROCYTE",0.0050174477770195,0.0163947306749102,0.407017918923954,-0.422665717088274,-1.61534679744977,54
"TRAVAGLINI_LUNG_CAPILLARY_AEROCYTE_CELL",0.00512508301245541,0.0166733049968528,0.407017918923954,-0.463917661054708,-1.61449946352994,35
"BUSSLINGER_ESOPHAGEAL_LATE_SUPRABASAL_CELLS",0.00515178983209548,0.0166873192387441,0.407017918923954,-0.375154200548735,-1.57376724915398,86
"HE_LIM_SUN_FETAL_LUNG_C2_APOE_POS_M1_MACROPHAGE_CELL",0.00520808642150404,0.0167966423550671,0.407017918923954,-0.669531386367722,-1.79691610944907,13
"AIZARANI_LIVER_C4_EPCAM_POS_BILE_DUCT_CELLS_1",0.00536794539365497,0.0172375832684179,0.407017918923954,-0.316790946133281,-1.47148950943585,154
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_OLFACTORY_ENSHEATHING_GLIA",0.00545894658181445,0.0174271540096699,0.407017918923954,-0.372771172011197,-1.55547337178233,84
"GAUTAM_EYE_CHOROID_SCLERA_ACTIVATED_T_CELLS",0.00547376380974868,0.0174271540096699,0.407017918923954,0.339875719823028,1.51417532920956,115
"DESCARTES_FETAL_PLACENTA_AFP_ALB_POSITIVE_CELLS",0.00550134616691592,0.0174404378483079,0.407017918923954,-0.337343708768367,-1.51716419088863,127
"DESCARTES_FETAL_EYE_LENS_FIBRE_CELLS",0.00563895473134095,0.0178009376052924,0.407017918923954,-0.53114254279088,-1.74962148781072,27
"DESCARTES_MAIN_FETAL_ANTIGEN_PRESENTING_CELLS",0.00567872770270168,0.0178508529051171,0.407017918923954,-0.353502351849576,-1.51078065849793,93
"HE_LIM_SUN_FETAL_LUNG_C1_AT1_CELL",0.00578447415024527,0.0181068623610619,0.407017918923954,-0.531374543400749,-1.74230131520198,26
"LAKE_ADULT_KIDNEY_C24_ENDOTHELIAL_CELLS_AEA_AND_DVR",0.00583823356146651,0.0181986778380441,0.407017918923954,-0.326302359835788,-1.48464500569666,135
"GAO_LARGE_INTESTINE_24W_C2_MKI67POS_PROGENITOR",0.00601527234811402,0.0186724079139373,0.407017918923954,0.360913670708565,1.53321741983337,89
"GAO_LARGE_INTESTINE_ADULT_CE_OLFM4HIGH_STEM_CELL",0.00613745285666739,0.018972623976005,0.407017918923954,-0.28222918257528,-1.37446786176648,219
"LAKE_ADULT_KIDNEY_C19_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_MEDULLA",0.00698437664432266,0.0215014900827289,0.407017918923954,-0.270318466903301,-1.35900262187681,301
"HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_BASAL_CELL",0.0070153028980612,0.0215078216422041,0.407017918923954,-0.321473746418021,-1.44390918586949,125
"TRAVAGLINI_LUNG_NATURAL_KILLER_T_CELL",0.00721133520958562,0.0220182161112348,0.407017918923954,0.486589558524606,1.70618053937008,33
"ZHENG_CORD_BLOOD_C8_PUTATIVE_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_2",0.00735956843262376,0.0223790958461416,0.407017918923954,-0.352264091896953,-1.49427966381391,89
"GAUTAM_EYE_IRIS_CILIARY_BODY_ACTIVATED_T_CELLS",0.00763171026567327,0.0231122932842544,0.407017918923954,0.331270143242144,1.49675849509642,123
"HE_LIM_SUN_FETAL_LUNG_C3_SCG3_POS_LYMPHATIC_ENDOTHELIAL_CELL",0.00777164746262034,0.0234407990269318,0.407017918923954,-0.245655487713559,-1.30200906303654,491
"GAUTAM_EYE_CORNEA_MELANOCYTES",0.00780855958108058,0.0234571648705848,0.407017918923954,-0.278779422294883,-1.37472159765214,246
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_CD4_T_CELLS",0.0079107911694802,0.0236688330171195,0.380730400722792,0.491847160873268,1.67235308271988,30
"FAN_OVARY_CL2_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_1",0.0080453082045491,0.0239750184495563,0.380730400722792,-0.351864444237644,-1.51842842078217,96
"DESCARTES_MAIN_FETAL_SKELETAL_MUSCLE_CELLS",0.00814839172178335,0.0241854654690382,0.380730400722792,-0.375553828407543,-1.50502163775309,68
"HAY_BONE_MARROW_CD34_POS_GRAN",0.00856020792964024,0.0253069639189761,0.380730400722792,-0.582411335019464,-1.68846138313583,17
"TRAVAGLINI_LUNG_MUCOUS_CELL",0.00871970108139995,0.0256765901408813,0.380730400722792,-0.340668778558542,-1.45593317528866,93
"BUSSLINGER_ESOPHAGEAL_QUIESCENT_BASAL_CELLS",0.00888246202865323,0.026052890595853,0.380730400722792,-0.372539894611015,-1.49294338096161,68
"MANNO_MIDBRAIN_NEUROTYPES_HRGL2B",0.00932206692981109,0.0272350582851344,0.380730400722792,-0.262018140407997,-1.31981610022735,284
"ZHONG_PFC_C8_UNKNOWN_NEUROD2_POS_INTERNEURON",0.00940008843477408,0.0273557261090105,0.380730400722792,0.398716117156964,1.52924565205475,53
"DESCARTES_FETAL_LIVER_HEPATOBLASTS",0.00957038571718724,0.0277429469233638,0.380730400722792,-0.283570730190996,-1.37604380081816,217
"DESCARTES_FETAL_LIVER_LYMPHOID_CELLS",0.00985652100341167,0.0283517689094274,0.380730400722792,0.33842442451431,1.47734402374951,101
"HE_LIM_SUN_FETAL_LUNG_C0_EARLY_FIBROBLAST",0.00984966181622074,0.0283517689094274,0.380730400722792,0.372052619799881,1.51802735425339,68
"DESCARTES_FETAL_SPLEEN_LYMPHOID_CELLS",0.0100232728192129,0.0287205317319753,0.380730400722792,0.330971925185309,1.46749737293311,110
"LAKE_ADULT_KIDNEY_C6_PROXIMAL_TUBULE_EPITHELIAL_CELLS_FIBRINOGEN_POS_S3",0.0101239187568465,0.0288977757618799,0.380730400722792,-0.301366479970168,-1.39890713712912,155
"FAN_OVARY_CL17_PUTATIVE_APOPTOTIC_SMOOTH_MUSCLE_CELL",0.0106439496225483,0.0302661926290019,0.380730400722792,-0.275041123811459,-1.33999500905661,222
"SU_HO_CONV_CENT_CHONDROSARCOMA_C5_CHON2",0.0111579431656895,0.0316071013628846,0.380730400722792,0.272846307258216,1.36854514658539,245
"DESCARTES_FETAL_LIVER_VASCULAR_ENDOTHELIAL_CELLS",0.0112452302143725,0.0317336989004072,0.380730400722792,-0.401522812078617,-1.53454269502241,54
"SU_HO_CONV_CENT_CHONDROSARCOMA_LEUKOCYTE_C3_SKELETAL_PROGENITOR_LIKE_CELL",0.0112942927766755,0.0317518796929179,0.380730400722792,0.272152000703145,1.35199538935623,228
"HE_LIM_SUN_FETAL_LUNG_C3_PRIMITIVE_ERYTHROCYTE",0.0114240799201057,0.0318761780542274,0.380730400722792,-0.360096385042968,-1.4826225438252,78
"MENON_FETAL_KIDNEY_6_COLLECTING_DUCT_CELLS",0.0113903279588349,0.0318761780542274,0.380730400722792,-0.358575694907467,-1.48778588850035,82
"DESCARTES_MAIN_FETAL_DUCTAL_CELLS",0.0117098962783213,0.03255176390802,0.380730400722792,-0.469122223946209,-1.6007273218875,31
"MURARO_PANCREAS_EPSILON_CELL",0.0125295803858407,0.0347008824812316,0.380730400722792,-0.483440675699077,-1.62176887706498,29
"LAKE_ADULT_KIDNEY_C9_THIN_ASCENDING_LIMB",0.013088458873596,0.0361144513364039,0.380730400722792,-0.270111954011658,-1.33609750236246,256
"HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_2_CELL",0.0140844561210856,0.0385612269190337,0.380730400722792,-0.286617509930098,-1.36418584211594,186
"MANNO_MIDBRAIN_NEUROTYPES_HPROGFPM",0.0141304898642902,0.0385612269190337,0.380730400722792,0.261552141890769,1.3152725725275,260
"RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS",0.0141121269582587,0.0385612269190337,0.380730400722792,-0.306490214807205,-1.41184279479093,148
"HE_LIM_SUN_FETAL_LUNG_C0_EARLY_MESOTHELIAL_CELL",0.0142156979093458,0.0386521713228563,0.380730400722792,-0.242570784209753,-1.27104112541078,434
"MENON_FETAL_KIDNEY_5_PROXIMAL_TUBULE_CELLS",0.0143585680485528,0.0388986661678976,0.380730400722792,-0.340322695665993,-1.45611633834731,94
"HE_LIM_SUN_FETAL_LUNG_C3_ARTERIAL_ENDOTHELIAL_CELL",0.0145014381994889,0.0390020630275064,0.380730400722792,-0.27032321800583,-1.31700946367658,222
"MURARO_PANCREAS_DELTA_CELL",0.0144614265770007,0.0390020630275064,0.380730400722792,-0.29902570286831,-1.38744712148409,156
"SU_HO_CONV_CENT_CHONDROSARCOMA_C4_HIGH_GRADE_CHONDROSARCOMA_1",0.0150735625990539,0.0403949789075365,0.380730400722792,-0.340490154701075,-1.45055479829664,90
"LAKE_ADULT_KIDNEY_C13_THICK_ASCENDING_LIMB",0.0153553033059043,0.0410025124118234,0.380730400722792,-0.337949580201333,-1.43973145295126,90
"HAY_BONE_MARROW_PLATELET",0.0158631635319751,0.042207345826148,0.352487857583619,-0.297897660653871,-1.38373046290668,154
"DESCARTES_FETAL_LUNG_BRONCHIOLAR_AND_ALVEOLAR_EPITHELIAL_CELLS",0.0166059372201195,0.0440264171850145,0.352487857583619,-0.674704698683193,-1.70593642739739,10
"HE_LIM_SUN_FETAL_LUNG_C1_EARLY_TIP_CELL",0.0168189668226505,0.0444330861094846,0.352487857583619,0.318304764124888,1.40813099053448,112
"HE_LIM_SUN_FETAL_LUNG_C1_EARLY_STALK_CELL",0.0170299185959524,0.0448314111448217,0.352487857583619,0.235817055308626,1.25955300997545,465
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_NK_CELLS",0.0176940350171953,0.046415690450037,0.352487857583619,-0.350755313481565,-1.46079217734251,83
"GAO_SMALL_INTESTINE_24W_C2_PROCRPOS_PROGENITOR",0.0181388645915623,0.0474156284937331,0.352487857583619,0.5733282646139,1.60313623470816,15
"DESCARTES_FETAL_STOMACH_PARIETAL_AND_CHIEF_CELLS",0.0185158476045386,0.0482318407880463,0.352487857583619,-0.573390324858491,-1.65002188022838,16
"DESCARTES_FETAL_HEART_ELF3_AGBL2_POSITIVE_CELLS",0.0187010194859289,0.0485444582474462,0.352487857583619,-0.637341717809666,-1.67752337380845,12
"LAKE_ADULT_KIDNEY_C18_COLLECTING_DUCT_PRINCIPAL_CELLS_MEDULLA",0.0188070375299167,0.0486501491659304,0.352487857583619,-0.25437701665385,-1.28356381204016,294
"ZHONG_PFC_C9_ORG_OTHER",0.0191767472238529,0.0494348674109702,0.352487857583619,-0.372802627695562,-1.47354615212696,63
"DESCARTES_FETAL_SPLEEN_MESOTHELIAL_CELLS",0.0193361000425053,0.0496737742471258,0.352487857583619,-0.320522795611596,-1.40107382999607,102
"VANGURP_PANCREATIC_BETA_CELL",0.0195814278082608,0.0501311467943447,0.352487857583619,-0.324449453382833,-1.37629191075009,89
"DESCARTES_FETAL_PANCREAS_SMOOTH_MUSCLE_CELLS",0.0202833525903528,0.0517503345199069,0.352487857583619,0.653444168344857,1.62702234698218,10
"HE_LIM_SUN_FETAL_LUNG_C1_GHRL_POS_NEUROENDOCRINE_CELL",0.0208924776628136,0.053122511463468,0.352487857583619,-0.348218788253823,-1.40396778132628,71
"HE_LIM_SUN_FETAL_LUNG_C5_LATE_PRO_B_CELL",0.021226132708113,0.0537873090732796,0.352487857583619,-0.527267776183269,-1.63156333501579,20
"MANNO_MIDBRAIN_NEUROTYPES_HNBML5",0.0215720708842044,0.0544786196906178,0.352487857583619,0.255200811292231,1.28119979058788,253
"DESCARTES_MAIN_FETAL_ADRENOCORTICAL_CELLS",0.0221372826501334,0.0557171472106397,0.352487857583619,-0.388740073184182,-1.45192996479187,48
"SU_HO_CONV_CENT_CHONDROSARCOMA_STROMAL_C3_FIBROCARTILAGE_CHONDROCYTE",0.0223098930411675,0.0559625263153866,0.352487857583619,-0.373060785706479,-1.42576632331692,54
"AIZARANI_LIVER_C8_RESIDENT_B_CELLS_1",0.0223972116049294,0.0559930290123236,0.352487857583619,0.455663584813077,1.5977415201119,33
"DESCARTES_FETAL_LUNG_SQUAMOUS_EPITHELIAL_CELLS",0.0224835376449221,0.0560208546671136,0.352487857583619,-0.321434877136181,-1.41952757470331,108
"LAKE_ADULT_KIDNEY_C22_ENDOTHELIAL_CELLS_GLOMERULAR_CAPILLARIES",0.0228527455277064,0.0567509847271375,0.352487857583619,-0.311002985056879,-1.38109300004454,117
"CUI_DEVELOPING_HEART_C9_B_T_CELL",0.0230989156572567,0.0571717347662998,0.352487857583619,0.289940729451615,1.36250604894293,152
"BUSSLINGER_DUODENAL_BCHE_CELLS",0.0245909713973929,0.060598964427557,0.352487857583619,-0.45876266177496,-1.55939360324606,30
"DESCARTES_FETAL_THYMUS_STROMAL_CELLS",0.0246462902302682,0.060598964427557,0.352487857583619,-0.318265621442861,-1.3317474213254,85
"RUBENSTEIN_SKELETAL_MUSCLE_PCV_ENDOTHELIAL_CELLS",0.0249826838602406,0.0612240114338132,0.352487857583619,-0.268167233748627,-1.2945340285093,211
"CUI_DEVELOPING_HEART_C6_EPICARDIAL_CELL",0.0250812247637435,0.0612639752425865,0.352487857583619,-0.308419661424735,-1.38618648588201,129
"TRAVAGLINI_LUNG_VASCULAR_SMOOTH_MUSCLE_CELL",0.0252922293479617,0.0615774864844166,0.352487857583619,0.394774700079937,1.48539223738033,49
"GAUTAM_EYE_IRIS_CILIARY_BODY_CILIARY_BODY_ENDOTHELIAL_CELLS",0.0259585606557713,0.062993901265634,0.352487857583619,0.242674232069729,1.26494457507364,335
"HE_LIM_SUN_FETAL_LUNG_C7_KCNIP4_POS_NEURON_CELL",0.0276670758561127,0.0669219854311818,0.352487857583619,-0.357452687327225,-1.41287371077386,63
"HAY_BONE_MARROW_CD34_POS_PRE_B",0.028770597813864,0.0693660044379569,0.352487857583619,-0.350875241355988,-1.42816017678752,75
"BUSSLINGER_DUODENAL_I_CELLS",0.0289013843285723,0.0694565526606012,0.352487857583619,-0.611439505958532,-1.60934712769209,12
"HE_LIM_SUN_FETAL_LUNG_C1_INTERM_NEUROENDOCRINE_CELL",0.0293715984212519,0.0703596167968895,0.352487857583619,-0.293382311164882,-1.33486188469457,135
"HE_LIM_SUN_FETAL_LUNG_C1_SQUAMOUS_CELL",0.0295530573067711,0.0705673964536681,0.352487857583619,-0.266419862903844,-1.26075837896406,175
"HE_LIM_SUN_FETAL_LUNG_C3_DEFINITIVE_RETICULOCYTE",0.0299509198891267,0.0712889307265156,0.352487857583619,-0.345976574235795,-1.40470121341843,76
"HE_LIM_SUN_FETAL_LUNG_C0_VASCULAR_SMC_2_CELL",0.0300695006803117,0.0713432420599753,0.352487857583619,-0.312294868181251,-1.38126886100041,111
"HE_LIM_SUN_FETAL_LUNG_C0_VASCULAR_SMC_1_CELL",0.0304171249656333,0.0719389146012596,0.352487857583619,-0.331588682850518,-1.38089704288863,81
"MANNO_MIDBRAIN_NEUROTYPES_HNBML1",0.0312372307936876,0.073644737156004,0.352487857583619,-0.276306613314145,-1.30103896588052,170
"ZHONG_PFC_C3_MICROGLIA",0.0331648904562262,0.0779427236274085,0.321775918075361,0.245779964878156,1.2746820122566,325
"DESCARTES_FETAL_PANCREAS_ISLET_ENDOCRINE_CELLS",0.0333776676043121,0.0781961080667059,0.321775918075361,-0.463952918971546,-1.52829406603327,27
"DESCARTES_MAIN_FETAL_PARIETAL_AND_CHIEF_CELLS",0.034491384614642,0.0805519797426593,0.321775918075361,-0.341143486806485,-1.39160800998565,77
"DESCARTES_FETAL_PLACENTA_EXTRAVILLOUS_TROPHOBLASTS",0.0352190807401032,0.0818147296732608,0.321775918075361,-0.442512173084179,-1.50415609107368,30
"HU_FETAL_RETINA_AMACRINE",0.0352517157384117,0.0818147296732608,0.321775918075361,-0.426490859048965,-1.45526162643113,31
"LAKE_ADULT_KIDNEY_C4_PROXIMAL_TUBULE_EPITHELIAL_CELLS_S2",0.0357691819962419,0.0827578900223608,0.321775918075361,-0.292052841340973,-1.32823032633166,134
"LAKE_ADULT_KIDNEY_C21_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_B",0.0374392972537035,0.0860975290531863,0.321775918075361,-0.338691894422577,-1.3816073629541,77
"TRAVAGLINI_LUNG_CLUB_CELL",0.0374437576016542,0.0860975290531863,0.321775918075361,-0.32047740585618,-1.36775550333584,92
"BUSSLINGER_GASTRIC_G_CELLS",0.0398758187710878,0.0910448694169582,0.321775918075361,-0.337270055925099,-1.33577049760702,64
"DESCARTES_FETAL_THYMUS_THYMIC_EPITHELIAL_CELLS",0.0398819987340065,0.0910448694169582,0.321775918075361,-0.306892377023538,-1.35597580653974,114
"HE_LIM_SUN_FETAL_LUNG_C2_BASOPHIL_CELL",0.039961976240732,0.0910448694169582,0.321775918075361,-0.312002249382007,-1.3575442919258,99
"DESCARTES_FETAL_PANCREAS_ERYTHROBLASTS",0.0413233045639585,0.0938593350614302,0.321775918075361,-0.349558142247688,-1.41341667767183,72
"TRAVAGLINI_LUNG_BASAL_CELL",0.0425733529059679,0.0964047049086508,0.321775918075361,-0.270485602606087,-1.26525213290585,163
"TRAVAGLINI_LUNG_NATURAL_KILLER_CELL",0.0427455514946469,0.0965013207985211,0.321775918075361,-0.295525994844414,-1.3282361389925,129
"DESCARTES_MAIN_FETAL_ELF3_AGBL2_POSITIVE_CELLS",0.042999706371827,0.096781816456227,0.321775918075361,0.285112264542863,1.30971355783094,136
"DESCARTES_MAIN_FETAL_CILIATED_EPITHELIAL_CELLS",0.0437313789948437,0.0981321606962608,0.321775918075361,0.240847265743729,1.24213715128284,314
"MANNO_MIDBRAIN_NEUROTYPES_BASAL",0.0453707772644252,0.101505192378369,0.321775918075361,-0.334759049608141,-1.36256277764702,75
"GAUTAM_EYE_CHOROID_SCLERA_CHOROID_ENDOTHELIAL_CELLS",0.0480769230769231,0.107237448180562,0.287857117255149,-0.291549045885768,-1.30103228466596,121
"DESCARTES_FETAL_LIVER_MEGAKARYOCYTES",0.048828125,0.107943481083086,0.287857117255149,-0.33676858965611,-1.35780223695232,71
