"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.6955056923119e-48,2.17808805662915,0.332,0.083,1.61448728758717e-43,"10","ST6GAL1"
7.23439316358254e-48,2.28979862487526,0.296,0.067,1.74442922353466e-43,"10","INPPL1"
7.54021460646847e-48,1.49013474552643,0.664,0.29,1.81817194805774e-43,"10","SLC15A3"
1.04753470212056e-47,1.80089315383103,0.46,0.147,2.5259204272233e-43,"10","YPEL3"
1.16318919142872e-47,2.16736326291133,0.442,0.141,2.80479809729206e-43,"10","MX1"
1.53424773069531e-47,2.30307074715991,0.27,0.057,3.6995315530256e-43,"10","SGPP1"
1.55104547645306e-47,2.56854311379772,0.252,0.051,3.74003595737127e-43,"10","PLA2G4C"
1.92362870783871e-47,2.10446240055657,0.336,0.085,4.63844590321148e-43,"10","DNAJC13"
2.67869550349187e-47,2.01243248163597,0.318,0.077,6.45913846756994e-43,"10","CCND1"
3.04042419335296e-47,1.93407249682426,0.398,0.114,7.331374857432e-43,"10","RGS18"
3.14198113159294e-47,2.06266920433559,0.343,0.088,7.57625910261005e-43,"10","SCD"
3.39877195862669e-47,2.46749182724783,0.307,0.074,8.19545882383655e-43,"10","OAS2"
4.40597751589232e-47,2.05570651300676,0.321,0.078,1.06241335840712e-42,"10","FARP1"
6.67488723899377e-47,2.09972465178116,0.361,0.097,1.60951555993857e-42,"10","SFMBT2"
1.13624481000734e-46,1.23920721110777,0.726,0.326,2.7398271103707e-42,"10","MCOLN1"
1.52555201903484e-46,2.2964929924542,0.277,0.061,3.67856358349871e-42,"10","ATG4C"
1.77124115074948e-46,0.94820979282862,0.982,0.799,4.27099378680223e-42,"10","CD68"
2.88813177933677e-46,1.82708343839344,0.438,0.136,6.96415215951474e-42,"10","MSRB2"
5.64407880286928e-46,2.15250736661304,0.296,0.069,1.36095672173587e-41,"10","CEPT1"
5.79110740686009e-46,2.34387732957901,0.266,0.058,1.39640972901617e-41,"10","ARHGAP25"
1.11251297047905e-45,1.66421613713099,0.536,0.198,2.68260252571613e-41,"10","C2"
1.50279244694005e-45,1.9115470878951,0.416,0.127,3.62368342730655e-41,"10","GFRA2"
1.53147006478758e-45,2.25167448861236,0.299,0.071,3.6928337672223e-41,"10","TBC1D2B"
5.01269387578607e-45,1.93019106890688,0.263,0.056,1.2087108742683e-40,"10","CETP"
5.36160993359165e-45,1.43208462154756,0.657,0.281,1.29284500328696e-40,"10","MTSS1"
6.28527976301649e-45,1.54560502205563,0.639,0.288,1.51556950925617e-40,"10","GNG10"
6.78278710786707e-45,1.8240062176372,0.409,0.123,1.63553345531999e-40,"10","OLFML2B"
8.21356014586675e-45,1.71745979765626,0.507,0.184,1.98053575797285e-40,"10","EHBP1L1"
8.28520017356649e-45,1.46536649826192,0.577,0.22,1.99781031785209e-40,"10","MERTK"
9.22639096792054e-45,1.52255432749135,0.569,0.22,2.22475965409468e-40,"10","LILRB1"
9.26305627336422e-45,1.88258319762845,0.354,0.095,2.23360075919631e-40,"10","MAP3K1"
1.20222230343393e-44,2.04955193719667,0.347,0.094,2.89891864027024e-40,"10","SMIM30"
1.55319279594155e-44,1.51330753926954,0.529,0.193,3.74521378885387e-40,"10","NRIP1"
1.69765180588024e-44,1.29995810995102,0.755,0.384,4.09354779951903e-40,"10","PTTG1IP"
1.79068115411624e-44,1.85453419386007,0.427,0.135,4.31786946692049e-40,"10","GRK3"
1.81550052634181e-44,1.67349735973846,0.526,0.198,4.377716419168e-40,"10","ADAM9"
2.54071788690836e-44,2.38706020228323,0.255,0.055,6.12643304070213e-40,"10","ANKFY1"
4.16985378301361e-44,1.91377000677858,0.412,0.128,1.00547684269807e-39,"10","OAS1"
4.55304552602555e-44,1.65364776366434,0.547,0.211,1.09787586769054e-39,"10","WASHC4"
8.86976923520772e-44,1.38924129632842,0.693,0.33,2.13876745568564e-39,"10","LAMP2"
1.07274842063911e-43,1.63678126747721,0.577,0.239,2.58671826668708e-39,"10","SIRPA"
1.52108553936365e-43,0.625512205970502,0.978,0.646,3.66779356106758e-39,"10","CTSD"
2.87239870437932e-43,1.52293372803619,0.664,0.308,6.92621499586987e-39,"10","OGFRL1"
2.9842324548707e-43,2.12741638565021,0.281,0.065,7.19587971842973e-39,"10","MGAT5"
3.14980495356411e-43,0.943368942324513,0.971,0.814,7.59512468452914e-39,"10","CD63"
5.2130379009231e-43,1.48919399314414,0.529,0.191,1.25701982904959e-38,"10","STMN1"
9.96929794128637e-43,2.23765194785833,0.277,0.065,2.40389681258238e-38,"10","SPIN1"
2.04594056795308e-42,1.39347476398255,0.661,0.305,4.93337649150525e-38,"10","MEF2A"
2.90768178266967e-42,2.08191912618969,0.296,0.073,7.01129308255137e-38,"10","TUT4"
2.92053203919673e-42,1.7386339902027,0.588,0.257,7.04227890611507e-38,"10","PARP14"
4.90773586171951e-42,1.85881939221117,0.409,0.13,1.18340234833643e-37,"10","ATM"
5.47786491782639e-42,1.74554575030657,0.401,0.124,1.32087756763548e-37,"10","GIMAP1"
6.37759066706754e-42,1.78037304263589,0.442,0.15,1.53782843755e-37,"10","TNS3"
8.0597890974659e-42,2.22016289353849,0.303,0.078,1.94345694507195e-37,"10","C20orf194"
8.68525869466578e-42,1.97017664383901,0.318,0.083,2.09427642904476e-37,"10","TSPAN33"
1.35041234412553e-41,1.2887351293987,0.704,0.35,3.25624928538989e-37,"10","EPB41L3"
1.59940159057419e-41,1.32704507565232,0.672,0.302,3.85663705535154e-37,"10","VPS13C"
1.68694470275847e-41,1.73087746742077,0.504,0.19,4.0677297617615e-37,"10","PDIA4"
1.69791321381366e-41,1.26326371070422,0.741,0.386,4.09417813246888e-37,"10","LAMP1"
2.72824727853945e-41,1.99126559996553,0.321,0.086,6.57862266274218e-37,"10","AKT1"
3.24828768382083e-41,1.33951382625878,0.657,0.302,7.83259609199716e-37,"10","TM9SF2"
3.61310194008072e-41,1.98129115272949,0.307,0.079,8.71227270811665e-37,"10","CCM2"
3.86503296751851e-41,2.21468322186786,0.285,0.07,9.31975399457738e-37,"10","IFFO1"
6.44559943193066e-41,1.33628181605094,0.672,0.335,1.55422739102144e-36,"10","SYK"
1.14991836545285e-40,1.85373473561691,0.383,0.119,2.77279815461645e-36,"10","HELZ"
1.31545337575096e-40,1.9987847736211,0.511,0.205,3.17195272494828e-36,"10","HES1"
1.58194026350666e-40,1.58261101140104,0.544,0.219,3.8145325573936e-36,"10","PCM1"
1.84317403775655e-40,1.78777593974771,0.409,0.133,4.44444555724237e-36,"10","PLXNB2"
2.33921221864721e-40,1.63134693451947,0.62,0.279,5.64054242282402e-36,"10","RUNX1"
2.47336465230777e-40,1.2374827266933,0.708,0.351,5.96402418610972e-36,"10","SCAMP2"
2.48074836846962e-40,1.72980008780035,0.558,0.232,5.98182854089079e-36,"10","TENT5A"
3.31193999906697e-40,1.66747716305264,0.449,0.156,7.9860809197502e-36,"10","ITGAM"
3.45506513695433e-40,1.37385428095331,0.343,0.095,8.33119856473797e-36,"10","CDKN1C"
4.39669769335064e-40,1.23330919699838,0.766,0.402,1.06017571479764e-35,"10","FCGR3A"
5.61513467175567e-40,1.38873324337696,0.65,0.302,1.35397742340044e-35,"10","CD84"
6.49985291842339e-40,1.05702705775881,0.847,0.566,1.56730953421943e-35,"10","TPP1"
7.10969230270199e-40,1.82754521163605,0.35,0.102,1.71436010495053e-35,"10","FAM13A"
7.68905964722689e-40,1.28106959369914,0.617,0.258,1.85406295273582e-35,"10","DMXL2"
8.29418483869915e-40,1.27883739514914,0.704,0.347,1.99997679015553e-35,"10","TMEM176A"
9.83215678741559e-40,2.27356675284982,0.255,0.06,2.37082796614952e-35,"10","SLC38A7"
1.01997671075648e-39,2.01638507326147,0.299,0.078,2.45946984264709e-35,"10","FTX"
1.21730409894056e-39,1.70595261721194,0.464,0.165,2.93528537377536e-35,"10","TBC1D9"
2.10277346190951e-39,1.66713885960616,0.405,0.13,5.0704176487024e-35,"10","SHMT1"
2.62692737296438e-39,2.09277938397819,0.299,0.079,6.334309974429e-35,"10","HHEX"
2.68987142264998e-39,1.91504159808294,0.372,0.116,6.48608696143591e-35,"10","NADK"
4.24704338490889e-39,1.61371256809888,0.471,0.173,1.02408957140308e-34,"10","OSBPL11"
4.39649517324752e-39,1.63885121693157,0.456,0.163,1.06012688112518e-34,"10","EPS8"
4.96068367827401e-39,1.14431695681738,0.81,0.525,1.19616965534221e-34,"10","TGFBI"
1.24081929398285e-38,1.65280644169912,0.453,0.162,2.99198756358084e-34,"10","CCDC50"
1.59149598001667e-38,2.16897465791471,0.263,0.064,3.8375742566142e-34,"10","CYSLTR1"
2.62615950151381e-38,1.5390403747051,0.518,0.205,6.33245840600026e-34,"10","ADAR"
3.00378440257964e-38,2.02168244239367,0.303,0.082,7.2430253299403e-34,"10","PPP1R9B"
3.12857679891433e-38,0.924389289180695,0.96,0.758,7.54393723522212e-34,"10","CALM2"
5.45985066964544e-38,1.64142346271407,0.471,0.175,1.3165337919716e-33,"10","SETX"
8.01309297328009e-38,2.04070475245688,0.325,0.094,1.93219710864703e-33,"10","GASK1B"
8.63552040828081e-38,1.2766583394182,0.668,0.329,2.08228303604875e-33,"10","CDV3"
9.63038338790873e-38,0.527430031299267,0.843,0.425,2.32217434632643e-33,"10","APOC1"
2.15015449324362e-37,2.00345939373822,0.292,0.078,5.18466752955835e-33,"10","RHOU"
2.40793786108143e-37,1.14673987447367,0.803,0.475,5.80626056442566e-33,"10","LAP3"
2.82036792798599e-37,1.18269470763354,0.745,0.425,6.80075318475262e-33,"10","RASSF4"
3.03266667099824e-37,1.41068184731341,0.573,0.252,7.31266914377807e-33,"10","HNRNPD"
3.21166993322324e-37,1.73981211649448,0.409,0.14,7.7442997099812e-33,"10","CBR1"
3.89239827776857e-37,1.93682924798452,0.328,0.097,9.38573996718335e-33,"10","PXDC1"
5.22519847768926e-37,1.76383689916406,0.38,0.123,1.25995210892521e-32,"10","ARHGAP17"
6.0115614736449e-37,1.79138361796202,0.347,0.105,1.44956781814e-32,"10","SGMS1"
6.01960190525222e-37,2.11895480690202,0.288,0.077,1.45150660741347e-32,"10","PEAK1"
6.81276502406308e-37,1.74146337882755,0.372,0.118,1.64276203025233e-32,"10","PPIP5K2"
1.20552080418798e-36,1.29762637193355,0.719,0.398,2.90687231513847e-32,"10","YWHAH"
1.45699484720208e-36,1.80641936213488,0.354,0.109,3.51325167505837e-32,"10","KMT2A"
2.18111790189807e-36,1.91722441791929,0.296,0.081,5.25932959684681e-32,"10","ANKRD13D"
2.22676779925024e-36,1.8765660410628,0.307,0.086,5.3694051943321e-32,"10","IFIH1"
5.38862323980675e-36,0.766417402414282,0.964,0.811,1.2993587218146e-31,"10","RAC1"
5.75762890753039e-36,1.73837409490431,0.387,0.129,1.3883370584728e-31,"10","IRF5"
5.9199853854389e-36,1.76118309217492,0.361,0.115,1.42748607599088e-31,"10","TCEAL3"
6.76221792284589e-36,1.46680838627906,0.515,0.212,1.63057360773583e-31,"10","SNX29"
7.67308913569749e-36,1.41073027524152,0.584,0.263,1.85021198329074e-31,"10","NABP1"
1.05435059795471e-35,1.66973454896287,0.438,0.16,2.54235559684819e-31,"10","STAT2"
2.65017508206709e-35,1.60492456993356,0.398,0.135,6.39036717538837e-31,"10","ZRANB2"
2.86261677029971e-35,1.95831366695509,0.266,0.069,6.9026278182237e-31,"10","NFE2L1"
2.91930379902183e-35,1.14706139162596,0.737,0.448,7.03931725058134e-31,"10","AKR1A1"
4.15253007706683e-35,1.36093900936746,0.515,0.205,1.00129957748312e-30,"10","FMNL2"
5.52347849414537e-35,1.44983460965419,0.515,0.214,1.33187636929327e-30,"10","GTF2I"
7.7737081690902e-35,1.36147757961763,0.544,0.23,1.87447425081272e-30,"10","EPB41L2"
