"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MCL1",17407.0818799575,-0.289927187512231,0.38552877876385,-0.752024760490893,0.452036168687286,0.974723216007794
"LINC01973",7.32065907142081,-0.891178764630351,1.1854237679577,-0.751780746024445,0.452182922623856,NA
"NISCH",356.283068737052,0.272406874199759,0.362355104129592,0.751767730315551,0.452190751221544,0.974723216007794
"CU633967.1",9.46725452703789,-0.849975231931531,1.13074705738121,-0.75169351658545,0.452235390241212,NA
"AL109955.1",71.7636181708765,-0.515394171979512,0.68566875526255,-0.751666410382317,0.452251695046432,0.974723216007794
"MMP12",43.3825727941455,2.27222832742349,3.02326561239413,0.751580780103575,0.452303205181049,0.974723216007794
"TRIM16L",27.9087661761872,0.63640994272049,0.846846471464312,0.751505691013923,0.452348377085038,0.974723216007794
"LINC01138",1091.21080992349,0.297409390386811,0.395855876234699,0.751307251557584,0.452467766059063,0.974723216007794
"TTC9",72.1449846550852,-0.292978590433132,0.389967393716271,-0.751289967197346,0.452478165852117,0.974723216007794
"THOC1",371.193847030095,0.175697353503027,0.23386237176094,0.75128526312317,0.452480996260727,0.974723216007794
"CENPN",425.933620997593,0.335361773007539,0.446397804047933,0.751262147722234,0.452494904781529,0.974723216007794
"ORM2",61.6958434047239,-2.13892080681784,2.84712513182741,-0.751256340266641,0.452498399161518,0.974723216007794
"ZCCHC17",550.385954119951,0.166240222078475,0.221291094002193,0.751228705466239,0.452515027391393,0.974723216007794
"MSANTD4",206.879730136796,0.297483985606984,0.396015961376337,0.751191907955151,0.452537169482992,0.974723216007794
"SPAG5",143.220122349171,-0.363163167541949,0.483534536962743,-0.751059417230275,0.452616897926841,0.974723216007794
"BRCA2",208.068413152729,0.398451945230693,0.53053420698928,0.751039122419385,0.452629111359415,0.974723216007794
"HGH1",112.642766286807,0.279392924732782,0.372079566410325,0.750895641564661,0.452715463556854,0.974723216007794
"UPRT",290.755444008046,-0.194487108968348,0.259018609115703,-0.750861529340818,0.452735994950514,0.974723216007794
"TDRKH-AS1",30.8082357740948,0.370238279731141,0.493304061691894,0.75052753156203,0.452937048612789,0.974723216007794
"GPI",1797.88704073712,-0.166358716215063,0.221657170901122,-0.750522600007707,0.452940017594177,0.974723216007794
"CTF1",12.2103596745058,0.559819843167517,0.745968980820074,0.750459948819969,0.452977736924748,0.974723216007794
"MMP24OS",1024.08411820094,-0.257212619177278,0.342764156060702,-0.750406991598408,0.453009621357781,0.974723216007794
"JAGN1",644.167752400521,0.292729755518475,0.390170527644873,0.750261064784762,0.453097487389675,0.974723216007794
"GCSAML",13.7325947740778,-0.98452525433869,1.31232047181246,-0.750217096727109,0.453123963497003,0.974723216007794
"RAB1A",1663.14933750557,-0.182177981039231,0.242843216935297,-0.750187645091897,0.453141698784206,0.974723216007794
"MAF1",1492.4257749727,0.255156306325382,0.340207930147843,0.750001054397819,0.453254069716684,0.974723216007794
"TMEM9B",1132.34108603625,0.288214004885362,0.384370200406911,0.749834416352376,0.453354437814868,0.974723216007794
"SLC9A7",197.478817504475,-0.243043751634074,0.324364757783929,-0.74929148682661,0.453681537789662,0.974723216007794
"PNOC",62.1485434621548,0.481998945204406,0.643290605278546,0.74927092242502,0.453693929887376,0.974723216007794
"BCL2L15",9.38105956355837,-0.767554681586777,1.02452034616975,-0.749184420257088,0.453746058139648,NA
"ANXA11",2435.75025432152,0.21122353005243,0.281944955096624,0.74916584331166,0.453757253487002,0.974723216007794
"SLC4A7",1228.91556974198,0.273214966817672,0.364802979342839,0.748938419608975,0.45389432241288,0.974723216007794
"AC109454.2",18.9650851862738,-0.603923790811883,0.806386867926437,-0.748925627180447,0.453902033140327,0.974723216007794
"ZNF331",6883.68285775808,-0.446348312216423,0.595998311261244,-0.748908686120044,0.453912244598892,0.974723216007794
"KBTBD6",87.0288934200228,0.321780779681437,0.429667410901352,0.748906646204349,0.453913474195041,0.974723216007794
"ZNF740",181.541602467928,0.219598759649404,0.29323330770131,0.748887503165531,0.453925013100102,0.974723216007794
"AC005519.1",10.294269110687,0.631483376193349,0.8433574708266,0.748773086191331,0.453993984000743,NA
"AL035701.1",31.0442868801094,-0.405021962476602,0.540982296317394,-0.748678774210711,0.454050839992891,0.974723216007794
"RIN2",53.3182356314931,-0.758482179992599,1.0132465269734,-0.748566276618002,0.454118664434631,0.974723216007794
"AC073934.1",46.7755190884515,-0.38102916410704,0.509126033587287,-0.748398508366033,0.454219821992013,0.974723216007794
"KDELR1",1495.88373031186,-0.214101625733517,0.286113103466149,-0.748311150869214,0.454272500103616,0.974723216007794
"CUL9",163.014223451062,-0.423331854445545,0.565844267803018,-0.748141986291033,0.454374519119312,0.974723216007794
"NCR3LG1",182.435650218622,-0.262478850515963,0.350873011458118,-0.74807363902166,0.454415741346648,0.974723216007794
"WBP4",463.690006534679,0.249817385460043,0.333977906096581,0.748005724030739,0.454456704942011,0.974723216007794
"DYNC1H1",3343.34336591244,0.169552842933333,0.22667857631127,0.747987947041397,0.454467427651792,0.974723216007794
"ZNF430",1112.55619469925,0.229248016078126,0.306520550335966,0.747904229673527,0.454517926141501,0.974723216007794
"FOXJ3",813.073183841738,0.210046126180253,0.280868676692228,0.747844610705444,0.454553890354223,0.974723216007794
"C19orf12",288.382676551787,0.260865299836521,0.348854962511459,0.747775803326725,0.454595399325633,0.974723216007794
"VPS39",445.551720540826,0.295173781207174,0.394909057628823,0.747447483173733,0.454793492256686,0.974723216007794
"RELA",1421.22527496619,0.336620122892489,0.450773955442781,0.746760363654634,0.455208225178869,0.974723216007794
"AC008440.2",12.8395148775971,-0.765062102055028,1.02458070631465,-0.746707504191547,0.455240139013879,0.974723216007794
"GPATCH2L",628.374719008841,0.216856734098198,0.29053937875689,0.746393604288849,0.455429681639092,0.974723216007794
"PROCR",25.8876108315178,-0.4980800247429,0.667398125652337,-0.746301204031791,0.45548548427931,0.974723216007794
"ZNF699",456.140646048655,0.169372133416573,0.226965265284231,0.746246934324804,0.455518260797266,0.974723216007794
"CAST",4892.1394522015,0.297688852453362,0.398918702422382,0.74623939826758,0.455522812349597,0.974723216007794
"KATNA1",751.510221155951,0.169395078779525,0.227034356963595,0.74612090013622,0.455594385029167,0.974723216007794
"KHDRBS3",62.1175748797524,0.639574958535752,0.857259016767794,0.746069677922086,0.455625325122598,0.974723216007794
"FAM124B",24.2543153692189,-0.654954332990743,0.877916903931234,-0.746032261205947,0.455647926936923,0.974723216007794
"GART",488.485470985278,0.214388874842897,0.287377465749973,0.746018391815807,0.455656304993848,0.974723216007794
"CARMIL2",96.7649232800082,0.477367301750689,0.639907099127442,0.745994695795081,0.455670619205962,0.974723216007794
"SLC25A13",271.401469457838,-0.282974234245574,0.37933602232227,-0.745972482426593,0.455684038012305,0.974723216007794
"PPP2R5A",977.582324943494,0.282576202651675,0.378803923489932,0.74596957721106,0.455685793031581,0.974723216007794
"CFAP54",97.169798939803,0.284422301165342,0.381300934083103,0.745926054047781,0.455712085508802,0.974723216007794
"SYT5",32.80630238685,-0.505742036958453,0.678067371720486,-0.745858093238161,0.455753142550652,0.974723216007794
"MAP3K11",538.991451867453,-0.246382150199312,0.330408764445314,-0.745688906324669,0.455855362176298,0.974723216007794
"NUCB2",955.605163957138,-0.246150212547294,0.330111107132246,-0.745658680453558,0.455873625450354,0.974723216007794
"RTP5",52.5528471547837,0.654302656923818,0.877588060915385,0.745569232381461,0.455927674762518,0.974723216007794
"SLC17A5",332.979813554409,-0.300440065398839,0.402971454365784,-0.745561657392547,0.455932252141771,0.974723216007794
"PEF1",733.340205073076,0.286148347459684,0.383807666851015,0.745551410703737,0.455938444004613,0.974723216007794
"ZNF24",1565.36126804705,0.193808819779461,0.259958258539369,0.745538229361963,0.455946409287314,0.974723216007794
"TOR1AIP1",1477.32173149468,0.148176777102278,0.198758484018263,0.745511709017978,0.455962435361677,0.974723216007794
"KCNA3",1033.56441169195,-0.400711889092972,0.537576876355674,-0.745403879365993,0.456027599394385,0.974723216007794
"AEBP2",534.53465113843,0.179891576355017,0.2413596094393,0.745325934082018,0.456074706851713,0.974723216007794
"ANKRD50",70.447671591395,-0.555854169692344,0.745835581409634,-0.745277087266038,0.456104229587562,0.974723216007794
"TXNIP",6095.88110788055,-0.369633729111687,0.49598927109281,-0.745245412864022,0.456123373989181,0.974723216007794
"PRR19",9.82107076751266,0.756261906983732,1.01482952457058,0.745210785332387,0.456144303816063,NA
"LPAR5",62.9523994714231,0.33227984920126,0.445900434623445,0.745188439840532,0.456157810329015,0.974723216007794
"TBC1D3L",17.993266001997,0.583704055379202,0.783454209478739,0.745039146279605,0.456248055125587,0.974723216007794
"PDS5B",521.529887330908,0.254397175978536,0.341458247394155,0.745031575368212,0.456252631848672,0.974723216007794
"MTMR10",251.330240917212,-0.247798626780238,0.332622107306365,-0.744985439443447,0.456280522226116,0.974723216007794
"MAP2K6",104.899223758539,-0.466903860156455,0.62687526178771,-0.744811429988397,0.456385724134942,0.974723216007794
"AL163051.1",75.8750486142361,-0.353116995116471,0.474106677981435,-0.744804938457962,0.456389649021111,0.974723216007794
"AC087284.1",17.6515672230552,-0.495568457889001,0.665524248414426,-0.744628702965617,0.456496211151674,0.974723216007794
"NDUFA2",1845.13872872501,0.235899752520366,0.316829066635486,0.744564742829514,0.456534888593182,0.974723216007794
"ANKRD39",234.106942476894,0.234613872709791,0.315133946953207,0.744489367071039,0.456580471559321,0.974723216007794
"THNSL2",12.1412532222302,-1.60373233244361,2.15415764380935,-0.744482344201895,0.456584718720905,0.974723216007794
"ANO7",7.7216214654869,-0.681873965474982,0.916129611491858,-0.744298576229399,0.456695862426715,NA
"GGNBP2",2198.68432187548,0.180053290568349,0.241960785996698,0.7441424436884,0.456790304043473,0.974723216007794
"HDC",35.5124549641169,-0.735086305833659,0.987967335774787,-0.744039078232467,0.456852833887128,0.974723216007794
"RABL6",510.008888337913,0.239272290736112,0.321707899953122,0.743756341609819,0.457023896996101,0.974723216007794
"TMC8",683.952600556589,-0.453096870403321,0.609238908152238,-0.7437096750395,0.457052134960359,0.974723216007794
"ACLY",568.063477834342,0.21427347951595,0.288137847900107,0.743649198040221,0.457088731079876,0.974723216007794
"AC009041.2",10.5202342357145,-0.640898767679391,0.861832978769635,-0.743646139643377,0.457090581834741,NA
"REXO1",169.409018495814,0.26156731446886,0.35176648971964,0.74358224024503,0.457129250808288,0.974723216007794
"PCGF5",1608.44907465484,0.212070537470559,0.285208193969053,0.743563971705421,0.457140306425002,0.974723216007794
"PXT1",19.82670059136,-0.497533960558856,0.669128523842555,-0.743555150962186,0.457145644549481,0.974723216007794
"TASOR",964.011213759533,-0.225096285655281,0.302788455331908,-0.743411057097724,0.45723285202082,0.974723216007794
"RNF146",259.884200544071,0.267511048246977,0.359880500992273,0.743332988337484,0.457280104146699,0.974723216007794
"L3MBTL2",230.588687219028,0.247087216881266,0.332629496057988,0.742830145280294,0.457584522112022,0.974723216007794
"AC108519.1",15.2917579668741,-0.557864523780309,0.75113620160905,-0.742694231199717,0.457666823151544,0.974723216007794
"MS4A1",895.961025996396,-0.533471870669562,0.718322308378188,-0.742663654528597,0.457685339609906,0.974723216007794
"TIMM8B",760.593806541972,0.204757960462401,0.275716458722129,0.742639599432689,0.457699907062852,0.974723216007794
"EP400",655.444471063825,0.226352707790385,0.304800442041698,0.74262591705631,0.457708193047986,0.974723216007794
"SUCLA2",487.266653250257,0.178991087475187,0.241036408660859,0.742589422359962,0.457730294482494,0.974723216007794
"KIF2C",66.924375533273,0.755888860145337,1.01828146624592,0.74231819511756,0.457894570298367,0.974723216007794
"AC104187.1",11.4574731447012,-0.593687968300063,0.79989080850993,-0.74221126431745,0.457959344803067,0.974723216007794
"LENG8-AS1",90.6922898659313,-0.3705453280487,0.499270905306488,-0.742172884721238,0.457982594918092,0.974723216007794
"CFAP36",503.31849434296,0.241318868605305,0.325218293254066,0.742021201177583,0.458074490323935,0.974723216007794
"HIRIP3",212.088507344068,0.200809132488895,0.270647663181094,0.741957754700919,0.458112931574554,0.974723216007794
"BX323046.1",23.0395465827852,-0.448222372711599,0.604360290107332,-0.741647623195092,0.458300861555327,0.974723216007794
"ADGRG1",331.595653560004,0.606176427715971,0.817406933712955,0.741584641278367,0.458339031905951,0.974723216007794
"HLA-G",53.2571276621452,-0.633920682051844,0.854837987675386,-0.741568216657877,0.458348986382016,0.974723216007794
"STIM2",842.815761428696,0.218389332533282,0.294513559566766,0.741525561181415,0.45837483916938,0.974723216007794
"EMD",4643.10814363259,0.406916050804901,0.548873089648485,0.741366371350985,0.458471328745072,0.974723216007794
"GATAD2B",793.446627495296,0.182546455159209,0.246294204138152,0.741172354412425,0.458588943439455,0.974723216007794
"ZBTB8A",17.6947600770304,0.604916140199899,0.816184941615792,0.741150821776194,0.458601997746824,0.974723216007794
"HP",177.682594830296,1.61167606979547,2.17458389058642,0.741142283253487,0.458607174342055,0.974723216007794
"AC091057.6",98.1591747347567,0.432332489229476,0.583525006207494,0.740897964320906,0.458755309888181,0.974723216007794
"ASNS",94.8833048771605,0.257778785060523,0.347986709186716,0.740771926787034,0.458831739498388,0.974723216007794
"SLC49A4",179.404154071073,-0.273433678288046,0.36916933795806,-0.740672775806505,0.458891870021854,0.974723216007794
"VOPP1",1014.36483231227,0.161790969931883,0.218457848709319,0.740604976601977,0.458932989672989,0.974723216007794
"ZNF888",67.3261701073469,0.301965715998451,0.407751171158339,0.740563700014954,0.45895802458936,0.974723216007794
"DPY30",582.203837589161,0.277717680460915,0.375013473551067,0.740553873521285,0.458963984629183,0.974723216007794
"IFI16",2416.96563586183,0.290140903846052,0.391876712021664,0.740388226565531,0.45906446061078,0.974723216007794
"TSC2",232.272247903439,0.220669538493934,0.298082848921549,0.740295992514522,0.459120412086315,0.974723216007794
"MAP4K5",928.159445450189,0.257943717034649,0.348446617558967,0.740267530336974,0.459137678724421,0.974723216007794
"ERGIC2",728.844419291551,0.193202956275374,0.261009919135833,0.74021308046469,0.459170711864298,0.974723216007794
"AP000766.1",16.9060152065017,0.497229294224562,0.671749553603623,0.740200408853506,0.459178399549979,0.974723216007794
"ARFIP2",329.299318918248,0.245965415056025,0.332297869878233,0.740195581591169,0.459181328200121,0.974723216007794
"MAPK10",19.8602178319656,0.768137491541239,1.03788009294512,0.740102345890023,0.459237895388742,0.974723216007794
"WLS",28.4172561266953,0.932109801467239,1.2597031670823,0.739944000955535,0.459333974053589,0.974723216007794
"AC003991.2",10.497160324918,-0.592852066176309,0.801236125043285,-0.739921787905259,0.459347453125714,NA
"PRKCD",470.859382659441,0.33477931423767,0.45248344341584,0.739870859606241,0.459378357696791,0.974723216007794
"PPP2R2B",360.22267892039,-0.398704610736051,0.539012121292254,-0.739695073610176,0.459485038001081,0.974723216007794
"MSH3",332.803586999723,-0.309247886437591,0.418093261064802,-0.739662451506625,0.459504837099319,0.974723216007794
"PLCD3",33.5397773814395,0.487407517505769,0.658971559031032,0.739648791857519,0.459513127593625,0.974723216007794
"AC123595.1",49.9835568512393,-0.374763741134147,0.506727675820673,-0.739576224107351,0.459557172773694,0.974723216007794
"POLR2E",1796.70289799024,0.259372577750894,0.350743336417533,0.739493957034527,0.459607107841249,0.974723216007794
"PDK2",165.572015427727,0.34159417275704,0.46196226633914,0.73944171991369,0.459638816686582,0.974723216007794
"LLGL2",119.554507018679,0.276941590495355,0.374548400641904,0.739401343112748,0.4596633269497,0.974723216007794
"NIPA2",1145.68697756946,0.161793703808793,0.218836951227642,0.739334481225198,0.459703916282959,0.974723216007794
"PCDH1",8.33965526947871,-0.756758284749539,1.02360016547228,-0.739310436121686,0.459718513650076,NA
"THTPA",111.41032282907,-0.309329770260556,0.418561635975155,-0.739030392835423,0.459888542202788,0.974723216007794
"ANAPC16",2309.58258738214,-0.189797359777478,0.256842553765995,-0.738963839887684,0.459928955065398,0.974723216007794
"ZFP1",148.745844192225,0.248900354159991,0.336835077200178,0.738938344037344,0.459944437405039,0.974723216007794
"TMEM70",1351.09188792237,-0.196498673496526,0.265937071853305,-0.738891618709401,0.459972812089186,0.974723216007794
"SCN3A",11.8491605796229,1.27325963263069,1.72352470083521,0.738753341924064,0.460056788562967,0.974723216007794
"BRI3BP",265.272662091018,0.207376253262624,0.280720580541758,0.738728357081663,0.460071962950304,0.974723216007794
"PRPSAP2",224.250802617522,-0.188326147992706,0.254935274828209,-0.738721419072396,0.460076176756406,0.974723216007794
"USF3",455.895065170283,0.175533290616824,0.2376324414058,0.738675618439947,0.460103994353139,0.974723216007794
"GPX2",43.2556110076812,1.0322491791177,1.39747366599728,0.738653760878606,0.460117270152807,0.974723216007794
"TMEM248",1549.30094845873,0.259770654312531,0.35168233273637,0.738651419567505,0.460118692226132,0.974723216007794
"TUBE1",185.417363456126,0.201622911217534,0.272963319107187,0.738644708296358,0.460122768553956,0.974723216007794
"ACAP2",2353.04739691001,-0.180008017498969,0.243712613785986,-0.738607717928958,0.460145236324098,0.974723216007794
"VNN1",76.4131364956278,-0.776937341551909,1.05224005334226,-0.738365108878056,0.460292611102997,0.974723216007794
"SNTA1",116.755136395944,0.444253974410127,0.601682637962778,0.738352656999237,0.460300175807217,0.974723216007794
"AP003774.2",6.88423801567373,0.749902169703381,1.01580400361507,0.738235099521769,0.460371597175888,NA
"ZNF580",431.34949507768,0.251616989946094,0.340879506506522,0.738140560354513,0.46042903839956,0.974723216007794
"CRTAM",2153.80890441633,0.62943045243831,0.853056038397137,0.737853580663925,0.460603429460923,0.974723216007794
"ALG12",229.956969417548,0.264991040134152,0.359141722981121,0.737845321714632,0.460608448784184,0.974723216007794
"KDM7A",565.460860572954,0.232086932238084,0.314560351020514,0.737813686579172,0.46062767511706,0.974723216007794
"NSUN6",315.015634335169,-0.380769555878868,0.51625810212874,-0.737556571623384,0.460783954020718,0.974723216007794
"MAP4K4",708.570165177738,0.315307951311428,0.427529701395678,0.73751121917869,0.460811523093864,0.974723216007794
"CHRAC1",1048.95773695161,0.229564930624329,0.311272322456175,0.737505117104173,0.460815232524125,0.974723216007794
"XCR1",23.6730707015983,-0.739444054436094,1.00268016877229,-0.737467517026379,0.460838089851362,0.974723216007794
"AL591043.2",25.2790303180974,-0.521380700439169,0.707067291310609,-0.737384838538841,0.460888352860667,0.974723216007794
"EPHB6",168.974597642591,0.303948997582589,0.412329287950453,0.737151122815977,0.461030453015671,0.974723216007794
"IRGQ",154.162086278326,-0.236588675695051,0.3209544814233,-0.737140901245182,0.461036668333092,0.974723216007794
"LUC7L2",2260.80598069676,0.182114615869798,0.247221211487499,0.736646401714631,0.461337409119086,0.974723216007794
"TOP2B",598.816061702732,0.241148655204563,0.327367555162747,0.736629673287808,0.461347584796704,0.974723216007794
"AC022211.2",50.853980240594,-0.385744858203986,0.523681240524522,-0.736602399233591,0.461364175506871,0.974723216007794
"ZFYVE27",651.16816597652,0.206481995526785,0.280337468085463,0.736547978894626,0.461397280201524,0.974723216007794
"NAPG",789.010275135896,0.234505875604137,0.318437232122553,0.736427314234053,0.461470687026766,0.974723216007794
"RAB27B",70.2477489291015,-0.377700312681972,0.512916993036614,-0.736377070383026,0.461501254996643,0.974723216007794
"UBXN2B",195.870186082489,-0.195738393573604,0.265814534303885,-0.736372050107058,0.461504309355815,0.974723216007794
"AC006252.1",11.5607396726066,-0.589123640249392,0.800237512022228,-0.736185984034485,0.461617520781096,0.974723216007794
"FGFBP2",402.397524174547,-0.56026676060438,0.761065852191964,-0.736160687003289,0.461632913892566,0.974723216007794
"SULF2",190.693968134157,-0.429544559802131,0.583495659334557,-0.736157249724877,0.461635005480664,0.974723216007794
"RIOK1",814.984029261782,-0.177674409880451,0.241460068497815,-0.73583351063308,0.461832024834096,0.975000601682445
"BBS2",121.974269327182,-0.257044125302081,0.349412841144641,-0.735645903739628,0.461946219086837,0.975103076446519
"B4GALT2",7.29791937678759,0.885532232897781,1.20409027147426,0.735436747457113,0.462073548796508,NA
"CTH",288.467897324903,0.341771668600164,0.464801184139863,0.735307224383753,0.462152409394086,0.97524225674299
"LINC00471",26.0191950538242,-0.414449672087435,0.563873545843478,-0.735004639147373,0.462336668791714,0.97524225674299
"TTC32",212.574320247938,0.204857072733897,0.278719759442673,0.734993002087577,0.462343756002271,0.97524225674299
"PJVK",19.7853637822488,-0.474939192097685,0.646201749527819,-0.734970452253842,0.46235748949083,0.97524225674299
"AL354740.1",27.5911485211914,-0.402729658975692,0.548119043104882,-0.734748525966887,0.462492661038879,0.97524225674299
"NAV2",66.3525268111552,0.46859921065644,0.637814892637249,0.734694683466652,0.462525458917974,0.97524225674299
"GSK3B",1007.60317390161,-0.192609785527402,0.262195539219723,-0.734603594327334,0.462580948347774,0.97524225674299
"ATRN",158.89259875701,-0.244572384009257,0.332958892137292,-0.734542280698154,0.462618301305616,0.97524225674299
"AC015871.7",22.9213802343808,-0.464046538096342,0.631754183499366,-0.734536549526161,0.462621792886529,0.97524225674299
"NPTN",566.52780576652,-0.1996134626002,0.271782840760684,-0.734459401636646,0.462668794843193,0.97524225674299
"ZBTB24",471.530296386301,0.198466611593396,0.270300484441601,0.734244379929238,0.462799809772966,0.975286209651152
"RLN2",14.157799621408,0.672050362700731,0.91535839099303,0.734193698679764,0.462830693390234,0.975286209651152
"AC005674.2",16.2316953248013,-0.522908132861858,0.712310030749509,-0.734101880204666,0.462886647712831,0.975286209651152
"PKN2",1081.72848464196,0.17425754681113,0.237528681325166,0.733627391180516,0.463175862169538,0.975345203703159
"SOCS2-AS1",11.7599555463672,-0.573951164441623,0.78235399673932,-0.733620799323229,0.46317988080189,0.975345203703159
"BCL10",1033.28382739025,-0.191326103581185,0.260809493114192,-0.733585657855697,0.463201304627375,0.975345203703159
"ALDOC",174.6053744534,0.282810289200518,0.385607251227947,0.733415381323673,0.463305120711848,0.975345203703159
"PSMB5",801.169142603272,0.190970210013031,0.260439906128953,0.733260170653242,0.463399762570457,0.975345203703159
"TMEM168",180.457118151869,0.208793458151777,0.284777654000443,0.733180624317709,0.463448271226657,0.975345203703159
"LRP10",1107.96283572808,0.155773396913415,0.212497541762249,0.733059759758069,0.463521981826713,0.975345203703159
"TSGA10",127.097556606176,-0.253048691551512,0.345208527589639,-0.733031403709468,0.463539276025185,0.975345203703159
"CYP46A1",15.2504785307253,0.50878460954903,0.694674463568196,0.732407244302112,0.463920038453231,0.975345203703159
"SPEF2",85.8028665604247,0.279974356178593,0.382336296668134,0.732272500985199,0.464002260166169,0.975345203703159
"STRADB",122.82483762063,-0.277934563184719,0.379599314238363,-0.732178781045413,0.46405945379017,0.975345203703159
"ATG10",138.165680712929,-0.337130147598602,0.460686152251074,-0.731800046411783,0.46429062074055,0.975345203703159
"SLAMF9",48.4388625341373,-0.715355766655106,0.977585283160942,-0.731757913071341,0.464316341483152,0.975345203703159
"REV3L",1477.76951678758,-0.143739268469839,0.196457681205931,-0.731655120774678,0.464379095453515,0.975345203703159
"CHRNE",168.136237451291,-0.442665367308676,0.605077845772299,-0.731584159627716,0.464422419485822,0.975345203703159
"AL118508.1",7.71277156331848,0.972234169666841,1.32899322824774,0.731556902625243,0.464439061348782,NA
"AL049712.1",12.4050036080281,-0.605534435092854,0.827966677088454,-0.731351214788277,0.464564655513221,0.975345203703159
"IL17A",63.4614637146579,-0.783469093982979,1.07142849316526,-0.731237874464602,0.46463386983464,0.975345203703159
"MGMT",520.083075586181,-0.267456681270657,0.365816207007462,-0.731123105393747,0.464703962504567,0.975345203703159
"SEL1L3",454.940030498408,0.296767426941043,0.40595810078326,0.73102969584412,0.464761014661298,0.975345203703159
"KDM2B-DT",10.0354819184116,-0.80175999323888,1.09679529585007,-0.731002399693445,0.464777687185509,NA
"HSD17B12",790.922041720763,-0.255442835206111,0.34950821012875,-0.730863618660094,0.464862459965995,0.975345203703159
"TLCD2",12.6279757473272,-0.662278520739738,0.906183795567724,-0.730843482281452,0.464874760753106,0.975345203703159
"CCDC24",33.796751828744,-0.382983046469863,0.524117170157344,-0.730720282174477,0.464950024418478,0.975345203703159
"LINC00894",20.3991598743108,-0.456043262563908,0.624120241365465,-0.730697760364519,0.464963783856381,0.975345203703159
"FBXO10",100.65268711034,0.380562662996971,0.520961102881487,0.730501108224859,0.465083935814493,0.975345203703159
"CORO7",1893.95062671323,0.228569019755553,0.312947838187933,0.730374176984382,0.465161498356027,0.975345203703159
"SERTAD3",525.161776088323,-0.226739296341614,0.310496568907846,-0.730247349074282,0.465239004938719,0.975345203703159
"DHX34",152.172131912267,-0.286594014354158,0.392465521758422,-0.73023997896704,0.465243509150905,0.975345203703159
"DNAJC13",312.732422985242,0.264469282939856,0.362172837932448,0.730229479520451,0.465249925888447,0.975345203703159
"INCENP",113.089670939858,0.489196395224627,0.670298254628653,0.729818990048905,0.465500835116643,0.975345203703159
"RPN2",1920.03286221793,0.214257985685012,0.293671116928906,0.729584808767153,0.46564401070091,0.975345203703159
"SGTA",597.753888507108,0.150150057868614,0.205815896777068,0.729535765797772,0.465673998073545,0.975345203703159
"MSLN",18.4288664632719,-1.01304919043267,1.38863233226961,-0.729530176484454,0.465677415732866,0.975345203703159
"ZNF583",122.836559559954,0.285424457515996,0.391388472564699,0.729261277537534,0.465841854000934,0.975345203703159
"C2orf76",98.8344002793074,-0.237359770415441,0.325506466329928,-0.72920139833676,0.465878475983897,0.975345203703159
"TMEM25",41.3815842317922,-0.323160740112747,0.443246782594844,-0.729076335807579,0.465954969099831,0.975345203703159
"XAB2",768.222969698048,0.232073469025605,0.31833524176689,0.729022233722861,0.465988062204322,0.975345203703159
"RAB11FIP3",56.7124628601581,0.353694823224642,0.485195478634911,0.728973864760151,0.466017649584086,0.975345203703159
"ZMYND11",408.194134707913,0.175691073991137,0.241044968963563,0.728872603093801,0.466079594902154,0.975345203703159
"ZNF829",117.8833168589,0.348245990137167,0.477791738524297,0.728865658524687,0.466083843306541,0.975345203703159
"ASAP1-IT2",25.2160454329127,0.5496783075511,0.754359613791398,0.728668790722274,0.466204287950662,0.975345203703159
"LCP1",8980.73018501527,-0.281065347600443,0.385748767472422,-0.728622801420971,0.466232426910532,0.975345203703159
"NUP188",246.948409995915,0.236398699012721,0.324494336608456,0.728514098222818,0.46629894166998,0.975345203703159
"TPM4",4152.82612534154,-0.252198783331667,0.346188765273169,-0.728500773653537,0.466307095247175,0.975345203703159
"AL117344.2",13.5074903041789,0.562280245798053,0.771845892131876,0.728487709178586,0.46631508974416,0.975345203703159
"FAM83D",404.820935663772,0.525233351739933,0.721136262486201,0.728341339997423,0.466404662109987,0.975345203703159
"WRN",248.278602196181,0.203558731429588,0.279533219045451,0.728209449040438,0.466485382533251,0.975345203703159
"WASHC3",497.245491572318,-0.208758082572237,0.286857884985961,-0.727740436984863,0.466772491941689,0.975345203703159
"DCUN1D3",186.142845022442,-0.413508271885886,0.568255848679408,-0.727679746450219,0.466809651291164,0.975345203703159
"GMIP",607.108774890411,0.153981831536849,0.211681257637685,0.727423075879517,0.466966822632242,0.975345203703159
"SVIL",347.325355779333,0.540293841554819,0.742799398112802,0.727375174141928,0.466996158346279,0.975345203703159
"ANXA7",1216.59276766633,0.288533664587885,0.396692360133743,0.727348680197942,0.467012384058186,0.975345203703159
"SHQ1",253.429774122513,-0.192270959656667,0.264348898460132,-0.727337850759625,0.467019016431662,0.975345203703159
"TMEM42",85.6958109480754,0.255916078071094,0.351921171542154,0.727197164494664,0.467105182974929,0.975345203703159
"FASN",256.2071932105,0.32818190349153,0.451319584919654,0.727160784635469,0.467127466092218,0.975345203703159
"VPS13D",532.179206582393,-0.254308663138517,0.349737928763537,-0.727140645104178,0.4671398020597,0.975345203703159
"ILF2",3500.85854706737,0.199351816591252,0.274175541309079,0.72709555213943,0.467167423285412,0.975345203703159
"TAF7",4274.74989486792,-0.238674267919081,0.328303265446063,-0.726993280419541,0.467230072118003,0.975345203703159
