"pathway","pval","padj","log2err","ES","NES","size"
"MAGRANGEAS_MULTIPLE_MYELOMA_IGLL_VS_IGLK_DN",0.0250333050284369,0.11768564322578,0.352487857583619,-0.534257810119795,-1.66337792002157,21
"MEBARKI_HCC_PROGENITOR_WNT_UP_CTNNB1_INDEPENDENT",0.0249863006080939,0.11768564322578,0.352487857583619,-0.649054365525936,-1.64108162826342,10
"REACTOME_HEDGEHOG_OFF_STATE",0.0249856606474142,0.11768564322578,0.352487857583619,0.330995580773393,1.40571684321086,86
"REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE",0.0250369659054171,0.11768564322578,0.352487857583619,0.384836070687267,1.47600977870844,53
"KRIEG_HYPOXIA_VIA_KDM3A",0.0250778464922664,0.117784469827494,0.352487857583619,-0.399303989297041,-1.48832539631717,47
"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_DN",0.0251305002544385,0.117845160086426,0.352487857583619,-0.40136879541496,-1.47391820327888,44
"REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION",0.0251305002544385,0.117845160086426,0.352487857583619,-0.474950272690254,-1.55729418174195,26
"BIOCARTA_BLYMPHOCYTE_PATHWAY",0.0251921537106159,0.117947794641968,0.352487857583619,-0.620732848529003,-1.63380778819357,12
"RIZ_ERYTHROID_DIFFERENTIATION_12HR",0.0251829064529096,0.117947794641968,0.352487857583619,-0.452366112929735,-1.51752494125043,29
"IGLESIAS_E2F_TARGETS_UP",0.0252676364826941,0.118207901904843,0.352487857583619,-0.30248989693366,-1.35448018786792,123
"DAVICIONI_MOLECULAR_ARMS_VS_ERMS_UP",0.0253012539771035,0.118271898023781,0.352487857583619,0.248074421757571,1.24850484615016,266
"SPIRA_SMOKERS_LUNG_CANCER_UP",0.0253391753952851,0.11828605940471,0.352487857583619,-0.45483607044225,-1.55812934985567,32
"WP_TRANSCRIPTION_ACTIVATION_RNAPOLYMERASE_I_AND_KAT2AB_AND_INHIBITION_NURD_COMPLEX",0.0253441641104832,0.11828605940471,0.352487857583619,0.42015166895457,1.49792261207058,38
"LEE_AGING_MUSCLE_UP",0.0254809255567912,0.118830857234973,0.352487857583619,-0.4518491762282,-1.51579080530344,29
"BIOCARTA_BCR_PATHWAY",0.0256426349682771,0.118930500884926,0.352487857583619,-0.453850724108325,-1.55475385450155,32
"BIOCARTA_TCYTOTOXIC_PATHWAY",0.0255603118087484,0.118930500884926,0.352487857583619,0.620157812557037,1.62309630207544,12
"KEGG_MEDICUS_REFERENCE_ASSEMBLY_AND_TRAFFICKING_OF_TELOMERASE",0.0255907268003252,0.118930500884926,0.352487857583619,-0.53395119299561,-1.57963473437706,18
"KEGG_TYPE_I_DIABETES_MELLITUS",0.0256341174940064,0.118930500884926,0.352487857583619,-0.429419969681479,-1.50754806079438,36
"TIEN_INTESTINE_PROBIOTICS_2HR_DN",0.0255987980940073,0.118930500884926,0.352487857583619,0.330836934387806,1.40504308226272,86
"WP_EUKARYOTIC_TRANSCRIPTION_INITIATION",0.0255317856876431,0.118930500884926,0.352487857583619,0.401088691872225,1.46699653850375,42
"WP_GLYCOLYSIS_AND_GLUCONEOGENESIS",0.0256341174940064,0.118930500884926,0.352487857583619,-0.429836545794757,-1.5090105184258,36
"FOSTER_KDM1A_TARGETS_UP",0.0257183415893184,0.119188439302998,0.352487857583619,-0.299809820497894,-1.36990541818413,139
"WP_EFFECT_OF_OMEGA3_PUFA_ON_HUNTINGTONS_DISEASE_PATHWAYS",0.0258754883056715,0.119823104316349,0.352487857583619,0.322955766370758,1.38688575793542,93
"REACTOME_INSULIN_RECEPTOR_RECYCLING",0.026012262312243,0.120362511728725,0.352487857583619,-0.472671079693565,-1.54982103308429,26
"INAMURA_LUNG_CANCER_SCC_UP",0.0260374093581381,0.120384966728352,0.352487857583619,0.636845600454246,1.58569327528149,10
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.0263432580320697,0.121704210783674,0.352487857583619,-0.331747153393664,-1.41330789901664,90
"HAMAI_APOPTOSIS_VIA_TRAIL_DN",0.0263926956456761,0.121742978670412,0.352487857583619,-0.296956553766039,-1.3758698361612,152
"LINDSTEDT_DENDRITIC_CELL_MATURATION_A",0.0263926956456761,0.121742978670412,0.352487857583619,-0.367032005922042,-1.43766593485936,59
"SA_B_CELL_RECEPTOR_COMPLEXES",0.0264276277783068,0.121809392370564,0.352487857583619,-0.503018629679407,-1.60242955632646,23
"VALK_AML_CLUSTER_1",0.0266199745186614,0.122600690096816,0.352487857583619,-0.531577036640501,-1.67240765681736,22
"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE",0.0267578119886004,0.12313990746034,0.352487857583619,-0.367234924116523,-1.44056496453035,61
"REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES",0.0267930232704029,0.123206367472892,0.352487857583619,0.329498457500149,1.3923059234668,84
"KEGG_MEDICUS_REFERENCE_EGF_EGFR_RAS_RALGDS_SIGNALING_PATHWAY",0.0269005192596712,0.123509195238676,0.352487857583619,0.634690548305077,1.58032737230849,10
"PEREZ_TP53_AND_TP63_TARGETS",0.0268940246884028,0.123509195238676,0.352487857583619,-0.295504031253518,-1.36123509724248,148
"WP_B_CELL_RECEPTOR_SIGNALING",0.0269575123107387,0.123675145419414,0.352487857583619,-0.324659516977709,-1.39632123641968,95
"HOFMANN_CELL_LYMPHOMA_DN",0.0270534754276621,0.124019487045511,0.352487857583619,0.435604368766146,1.55501471344816,37
"REACTOME_HDACS_DEACETYLATE_HISTONES",0.0271879455458483,0.12444485847429,0.352487857583619,0.446969174813081,1.55833376647154,32
"REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION",0.0271882226201416,0.12444485847429,0.352487857583619,0.633882886702758,1.57831636120849,10
"RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY_UP",0.0272139796485616,0.124466713396506,0.352487857583619,-0.308701420310551,-1.35609618124361,104
"SESTO_RESPONSE_TO_UV_C7",0.0273491388988869,0.124988514597995,0.352487857583619,-0.363688062443755,-1.42665156925043,61
"KEGG_MEDICUS_REFERENCE_BILE_ACID_BIOSYNTHESIS",0.0274693807405222,0.125441390725772,0.352487857583619,-0.644161715538353,-1.62871095727711,10
"BROWNE_HCMV_INFECTION_20HR_DN",0.0275055948686257,0.125510145200529,0.352487857583619,-0.340016453959542,-1.4263648351326,86
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS",0.0275752604200241,0.125731318071931,0.352487857583619,0.524252931799914,1.59799263951156,20
"REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",0.0276572553663284,0.125946755879445,0.352487857583619,-0.339018533605051,-1.43290993797301,88
"VERNELL_RETINOBLASTOMA_PATHWAY_UP",0.0276649735183609,0.125946755879445,0.352487857583619,0.368254800920169,1.48648886811195,66
"BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_UP",0.027710644871249,0.125961337453064,0.352487857583619,-0.530364795277761,-1.56902477885918,18
"LAMB_CCND1_TARGETS",0.027710644871249,0.125961337453064,0.352487857583619,-0.531016529363653,-1.5709528610756,18
"CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_DN",0.0278241209577347,0.126380310506342,0.352487857583619,-0.319501146582182,-1.38637676841127,98
"GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP",0.0279005328283,0.126630421375268,0.352487857583619,0.363002869532929,1.47756236211621,67
"ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_DN",0.0280319935118671,0.127129805437611,0.352487857583619,0.327972027048038,1.38585594437931,84
"REACTOME_COLLAGEN_FORMATION",0.0281053816794394,0.127365259069851,0.352487857583619,-0.386873799762806,-1.45356781123276,50
"BOYLAN_MULTIPLE_MYELOMA_D_DN",0.0281424703727553,0.127416460392379,0.352487857583619,-0.345803088063588,-1.39823334886924,72
"VANASSE_BCL2_TARGETS_DN",0.028159639173029,0.127416460392379,0.352487857583619,-0.380875226761564,-1.44359429741278,52
"REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS",0.0282831788561922,0.127877909279674,0.352487857583619,0.391559654679251,1.48883376263807,51
"LANDIS_ERBB2_BREAST_TUMORS_65_DN",0.0284893482994481,0.128711968097735,0.352487857583619,-0.429788703478796,-1.47693725114394,33
"REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA",0.028517927194993,0.128743032055326,0.352487857583619,0.397392618695768,1.45347801587822,42
"LEE_LIVER_CANCER_CIPROFIBRATE_UP",0.0286698422091163,0.129330421280972,0.352487857583619,-0.393409060824309,-1.47104292070977,49
"REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION",0.0287019628254939,0.129376932736193,0.352487857583619,0.440524143690017,1.5216254366545,31
"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS",0.0287596901208091,0.129538710551739,0.352487857583619,-0.324559850351678,-1.38385080766398,91
"ELVIDGE_HIF1A_TARGETS_DN",0.0290656782948437,0.130817605193485,0.352487857583619,-0.337974775583148,-1.37221307082747,76
"REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT",0.0291070308492408,0.130904402575964,0.352487857583619,0.361252432889178,1.4370384857082,61
"WP_PROSTAGLANDIN_AND_LEUKOTRIENE_METABOLISM_IN_SENESCENCE",0.0292318498830241,0.131297425363213,0.352487857583619,-0.456255059897423,-1.55682230098518,31
"WP_SIGNALING_LIPIDS",0.029238688284694,0.131297425363213,0.352487857583619,-0.535766817632746,-1.62509530738452,19
"LEE_AGING_CEREBELLUM_DN",0.0293148964937977,0.131341364049251,0.352487857583619,-0.407034768752715,-1.50755315825654,46
"REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS",0.0292841527408184,0.131341364049251,0.352487857583619,0.342459431648436,1.41382065285003,74
"SCHLESINGER_METHYLATED_DE_NOVO_IN_CANCER",0.0293089874112019,0.131341364049251,0.352487857583619,-0.383241676664105,-1.46931614457978,55
"RAMALHO_STEMNESS_UP",0.029642077852057,0.132707023259172,0.352487857583619,0.278724420633832,1.34553724644488,183
"BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_DN",0.0298953707118688,0.133438178376829,0.352487857583619,-0.377212251341079,-1.42971087823234,52
"GRATIAS_RETINOBLASTOMA_16Q24",0.0298919613854079,0.133438178376829,0.352487857583619,0.543460234026669,1.62585833194426,18
"LI_ESTROGENE_MCF7_E2_RESPONSE_DN",0.0298916710575479,0.133438178376829,0.352487857583619,-0.483446440270436,-1.55725658456687,25
"PULVER_FOREY_CELLCYCLE_PEAKING_EG1",0.0298332345457509,0.133438178376829,0.352487857583619,-0.244420682262808,-1.26056041269952,379
"LEE_LIVER_CANCER_ACOX1_UP",0.0300695185024234,0.134114574252914,0.352487857583619,-0.377245249837008,-1.43567620960391,53
"HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_DN",0.0301334103489637,0.13429856513152,0.352487857583619,-0.523912110535376,-1.54993523456606,18
"PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_UP",0.0301917882368405,0.134369069073383,0.352487857583619,0.40707104131978,1.48058159845003,41
"WP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PATHWAY",0.0301945328851685,0.134369069073383,0.352487857583619,0.45675991399069,1.51047830654495,27
"SCHLOSSER_SERUM_RESPONSE_AUGMENTED_BY_MYC",0.0302738239025131,0.134620932076243,0.352487857583619,0.315936018826053,1.36979752903051,98
"REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC",0.0303702327675744,0.13494847998296,0.352487857583619,0.449971836432418,1.52220594410312,29
"GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_DN",0.0304239725515679,0.134985045008153,0.352487857583619,-0.357640219237427,-1.41644728081391,64
"LUCAS_HNF4A_TARGETS_UP",0.0304171249656333,0.134985045008153,0.352487857583619,-0.384114931984883,-1.44320215349141,50
"RASHI_RESPONSE_TO_IONIZING_RADIATION_6",0.030651990023829,0.135895070867977,0.352487857583619,0.320928029575638,1.36335219580944,89
"TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_SUSTAINED_IN_GRANULOCYTE_UP",0.0306770027955297,0.13590439177228,0.352487857583619,-0.5724761113964,-1.5777605963943,14
"REACTOME_ANTIMICROBIAL_PEPTIDES",0.0308933226167586,0.136760589375084,0.352487857583619,-0.52321431858159,-1.61902042399094,20
"CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_DN",0.0309204906112721,0.136778784717424,0.352487857583619,-0.304281580530135,-1.35099906651826,116
"ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN",0.0310376136817693,0.136990419910904,0.352487857583619,-0.325582722657457,-1.4243455003981,103
"JINESH_BLEBBISHIELD_TRANSFORMED_STEM_CELL_SPHERES_UP",0.0310147109178068,0.136990419910904,0.352487857583619,-0.294577837076241,-1.34599918847735,139
"WP_16P1311_COPY_NUMBER_VARIATION_SYNDROME",0.0310336714002967,0.136990419910904,0.352487857583619,0.478606514420918,1.56367582489312,25
"MIKKELSEN_MCV6_ICP_WITH_H3K27ME3",0.0311809371330333,0.137418513427306,0.352487857583619,-0.43194752214991,-1.4862521320713,34
"REACTOME_SUMOYLATION",0.0311585553898351,0.137418513427306,0.352487857583619,0.277712564331445,1.32337101808556,163
"TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN",0.0312213750579598,0.137494578206249,0.352487857583619,0.357715544746881,1.42296897664088,61
"KANG_GLIS3_TARGETS",0.03163565913289,0.13901442251139,0.321775918075361,-0.580263574313967,-1.55733545228991,13
"KEGG_OLFACTORY_TRANSDUCTION",0.03163565913289,0.13901442251139,0.321775918075361,-0.581154206591454,-1.55972576814305,13
"MCCLUNG_CREB1_TARGETS_UP",0.0316367954130776,0.13901442251139,0.321775918075361,-0.362260917096422,-1.44825197719505,66
"HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_DN",0.0316676650762778,0.139047068269785,0.321775918075361,-0.414869966998433,-1.49281540795032,39
"MARSON_FOXP3_TARGETS_STIMULATED_DN",0.0321282199766557,0.140860754546579,0.321775918075361,-0.638134732797379,-1.6134722173881,10
"ONO_FOXP3_TARGETS_DN",0.0321101274625731,0.140860754546579,0.321775918075361,0.391240186121773,1.43097526904859,42
"DAZARD_UV_RESPONSE_CLUSTER_G3",0.0322620875598918,0.14123889550205,0.321775918075361,-0.577800570080157,-1.5507251393524,13
"VERNOCHET_ADIPOGENESIS",0.0322620875598918,0.14123889550205,0.321775918075361,-0.577395304549705,-1.54963747090982,13
"FINETTI_BREAST_CANCERS_KINOME_GRAY",0.0323231953135586,0.141402060914476,0.321775918075361,0.574863563548216,1.58487265329073,14
"REACTOME_CIRCADIAN_CLOCK",0.0323776468737467,0.141535888913092,0.321775918075361,0.306403231984526,1.33803957877072,105
"GENTILE_RESPONSE_CLUSTER_D3",0.0326167104486853,0.142371101090214,0.321775918075361,0.386541363979846,1.46975263276495,51
"ONDER_CDH1_TARGETS_2_UP",0.0326088921508538,0.142371101090214,0.321775918075361,-0.268136692668908,-1.28685014889243,199
"LIU_SMARCA4_TARGETS",0.0329888015739706,0.143889390394701,0.321775918075361,-0.41577543799686,-1.49037651876956,38
"KEGG_TRYPTOPHAN_METABOLISM",0.0331780245407461,0.144413932147103,0.321775918075361,-0.460742139128341,-1.52283972301711,28
"MCCLUNG_COCAIN_REWARD_4WK",0.0331820953331931,0.144413932147103,0.321775918075361,-0.376777105819387,-1.45097955134217,56
"REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS",0.033173805716547,0.144413932147103,0.321775918075361,0.408515342687687,1.4679578560549,39
"SENGUPTA_NASOPHARYNGEAL_CARCINOMA_UP",0.0332347112782393,0.144536882186595,0.321775918075361,0.248668996807309,1.26261930851205,277
"WANG_METASTASIS_OF_BREAST_CANCER_ESR1_DN",0.0333776676043121,0.145052252182256,0.321775918075361,-0.466519796638601,-1.53674954448028,27
"GAUSSMANN_MLL_AF4_FUSION_TARGETS_G_UP",0.0335755589142191,0.145805428608453,0.321775918075361,-0.287398378395122,-1.33795796892715,159
"FERRANDO_LYL1_NEIGHBORS",0.0336420451694947,0.145987280135657,0.321775918075361,-0.552395551151315,-1.58960607883544,16
"KASLER_HDAC7_TARGETS_2_DN",0.0337758107566498,0.146382531817279,0.321775918075361,-0.480295745395372,-1.54710770367448,25
"SESTO_RESPONSE_TO_UV_C3",0.0337824824777233,0.146382531817279,0.321775918075361,-0.517946418835962,-1.53228640458571,18
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_GREEN_UP",0.0339684074973019,0.146894207853461,0.321775918075361,-0.463900971949356,-1.52106510104545,26
"HSIAO_HOUSEKEEPING_GENES",0.0339684074973019,0.146894207853461,0.321775918075361,-0.241895828448662,-1.24753888466637,379
"LEE_LIVER_CANCER_DENA_DN",0.0340243832755656,0.146894207853461,0.321775918075361,-0.386248517241964,-1.4426240944147,48
"PID_ATF2_PATHWAY",0.0340243832755656,0.146894207853461,0.321775918075361,-0.386394803303719,-1.44317046750856,48
"WP_DISORDERS_OF_GALACTOSE_METABOLISM",0.0339997095933075,0.146894207853461,0.321775918075361,-0.634511527592001,-1.60431123517492,10
"BIOCARTA_PPARA_PATHWAY",0.0342229691701701,0.147536811858611,0.321775918075361,-0.386355593874641,-1.4446684579533,49
"WP_PHYSICOCHEMICAL_FEATURES_AND_TOXICITYASSOCIATED_PATHWAYS",0.0342229691701701,0.147536811858611,0.321775918075361,-0.367997897433878,-1.42576281064651,57
"TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_UP",0.0342680623079986,0.147623925643462,0.321775918075361,0.357213322544016,1.43745197547322,65
"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",0.0346012888199488,0.148951266531158,0.321775918075361,-0.4216702912283,-1.44903892488304,33
"REACTOME_THE_NLRP3_INFLAMMASOME",0.0348328834722127,0.149839495835508,0.321775918075361,-0.551977346597894,-1.58840262870097,16
"WP_ALLOGRAFT_REJECTION",0.0350519845808021,0.150672733719796,0.321775918075361,-0.330900876576105,-1.37803268201162,81
"WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN",0.0350809666979852,0.150688120530375,0.321775918075361,-0.275481431270032,-1.28862397233491,162
"WP_13Q1212_COPY_NUMBER_VARIATION",0.0351109903262823,0.150707955582856,0.321775918075361,0.489968039470698,1.56383573511385,23
"KYNG_RESPONSE_TO_H2O2",0.0351498880470971,0.15076582494243,0.321775918075361,-0.350221975077182,-1.38706705117532,64
"CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_UP",0.0352885463825886,0.151032941660545,0.321775918075361,-0.350494876366552,-1.4045985766941,68
"REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA",0.0352517157384117,0.151032941660545,0.321775918075361,0.549327260086493,1.53602480413322,15
"WP_HIPPO_SIGNALING_REGULATION",0.0352885463825886,0.151032941660545,0.321775918075361,-0.350005262131702,-1.40263646111475,68
"DUNNE_TARGETS_OF_AML1_MTG8_FUSION_DN",0.0354283030019256,0.15142055141326,0.321775918075361,-0.551096322478323,-1.58586734163511,16
"OKUMURA_INFLAMMATORY_RESPONSE_LPS",0.0354301627379645,0.15142055141326,0.321775918075361,0.279095792176769,1.31584375458853,154
"AMIT_EGF_RESPONSE_120_MCF10A",0.0356007436349046,0.152040036891472,0.321775918075361,-0.42816043251667,-1.55306903519312,40
"REACTOME_DNA_DAMAGE_BYPASS",0.0356493183837664,0.15213795442626,0.321775918075361,0.382205140312831,1.43119058828907,48
"SCIBETTA_KDM5B_TARGETS_DN",0.0356807427048021,0.152162592181802,0.321775918075361,0.337238625353226,1.39226690638387,74
"WP_ZINC_HOMEOSTASIS",0.0357406286786567,0.152308483708184,0.321775918075361,-0.464974247621857,-1.53165839558464,27
"REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE",0.0358109842469218,0.152498749858392,0.321775918075361,0.535775596020992,1.60286836515877,18
"MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_DN",0.0358385021163896,0.152506452334593,0.321775918075361,-0.277254966008537,-1.30667855309678,174
"GOBERT_CORE_OLIGODENDROCYTE_DIFFERENTIATION",0.0358816173519453,0.152580468911641,0.321775918075361,0.425442468927301,1.50592301024048,35
"NABA_PROTEOGLYCANS",0.0360025944337243,0.152985236519235,0.321775918075361,0.572133745606384,1.54972170610092,13
"WANG_CLIM2_TARGETS_DN",0.0361203411775512,0.153375707849129,0.321775918075361,0.277535021609313,1.32809358550413,170
"REACTOME_INTERFERON_GAMMA_SIGNALING",0.0362107019160002,0.153649416141426,0.321775918075361,-0.321176396371613,-1.34018231481175,84
"BIOCARTA_FMLP_PATHWAY",0.0362906552048122,0.153878603770512,0.321775918075361,-0.439263583322453,-1.50478276894793,32
"KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS",0.0363313695325286,0.15391351807897,0.321775918075361,-0.392092025597076,-1.43985177843868,44
"LINDGREN_BLADDER_CANCER_CLUSTER_2A_DN",0.0363507820007816,0.15391351807897,0.321775918075361,-0.294172360591193,-1.33845653517646,135
"CHESLER_BRAIN_QTL_CIS",0.0364384786476017,0.154064900454436,0.321775918075361,0.348923880345332,1.39251791761911,63
"REACTOME_DISEASES_OF_DNA_REPAIR",0.0364194744378208,0.154064900454436,0.321775918075361,0.374182956699486,1.41343827035126,50
"KEGG_DNA_REPLICATION",0.0364746885444912,0.154084369253804,0.321775918075361,0.425163880579117,1.50493690134315,35
"REACTOME_CELLULAR_SENESCENCE",0.0364950335134179,0.154084369253804,0.321775918075361,0.296482139258406,1.34346743764956,125
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_DN",0.0366342188974739,0.154232921575454,0.321775918075361,0.606819271856905,1.55240873516165,11
"OZEN_MIR125B1_TARGETS",0.0366035814837752,0.154232921575454,0.321775918075361,0.503619881277155,1.56458433760477,21
"SETLUR_PROSTATE_CANCER_TMPRSS2_ERG_FUSION_UP",0.0365875112801072,0.154232921575454,0.321775918075361,0.364204334857656,1.41515986688059,55
"WP_GLUCOCORTICOID_RECEPTOR_PATHWAY",0.0366342188974739,0.154232921575454,0.321775918075361,-0.370262919783795,-1.41507341974046,54
"GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_DN",0.0367647457098549,0.154672674858766,0.321775918075361,-0.47596103425378,-1.53314492123334,25
"LI_WILMS_TUMOR_ANAPLASTIC_UP",0.0368379822550937,0.154870950203555,0.321775918075361,0.547715283543037,1.59738727031514,17
"ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_UP",0.037214562959216,0.156256999219962,0.321775918075361,-0.281306567814348,-1.29391986584765,150
"KONIGORSKI_INCREASED_SUBCUTANEOUS_ADIPOSE_TISSUE_TOTAL_RATIO_UP",0.0372203539949099,0.156256999219962,0.321775918075361,-0.339720782829127,-1.37363992472012,72
"KEGG_MEDICUS_REFERENCE_EXTRINSIC_APOPTOTIC_PATHWAY",0.0372975557735347,0.156470368351208,0.321775918075361,0.616177500979873,1.5342314039488,10
"GRUETZMANN_PANCREATIC_CANCER_DN",0.0373660305271796,0.156536223931659,0.321775918075361,-0.274310714641983,-1.29170690477423,168
"HELLEBREKERS_SILENCED_DURING_TUMOR_ANGIOGENESIS",0.0373660305271796,0.156536223931659,0.321775918075361,-0.349774263491867,-1.38252383913553,63
"WIERENGA_STAT5A_TARGETS_GROUP2",0.0374415617803823,0.156741950939469,0.321775918075361,-0.378375818289855,-1.43025694572687,51
"AMIT_EGF_RESPONSE_480_MCF10A",0.0376608315569799,0.157548697317352,0.321775918075361,0.422589624374971,1.49582490163646,35
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",0.0379052818135009,0.158459571330294,0.321775918075361,0.315835803122123,1.37347545591074,102
"FOROUTAN_PRODRANK_TGFB_EMT_DN",0.0382539033574715,0.159804334307409,0.321775918075361,-0.348730081324739,-1.39752620910463,68
"PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_DN",0.0384816051631707,0.160642422116769,0.321775918075361,-0.2774709536369,-1.28645854823189,157
"STEIN_ESRRA_TARGETS_RESPONSIVE_TO_ESTROGEN_DN",0.03859004988584,0.160920684487791,0.321775918075361,0.402710817832738,1.43574257757458,38
"TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_UP",0.0386025175364341,0.160920684487791,0.321775918075361,-0.398072592859099,-1.47435954038779,46
"KIM_WT1_TARGETS_12HR_UP",0.0386943349675248,0.161190165047301,0.321775918075361,-0.288797739877088,-1.31958849099719,139
"REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS",0.0388469753421501,0.161712461564656,0.321775918075361,0.420830850304094,1.48959943394907,35
"LU_IL4_SIGNALING",0.0389029262332157,0.161831808145467,0.321775918075361,-0.327872434208505,-1.37542082189936,86
"GRADE_COLON_AND_RECTAL_CANCER_UP",0.0389903616066475,0.162011829421367,0.321775918075361,0.24602872118134,1.24757028237913,272
"REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES",0.0390008247494457,0.162011829421367,0.321775918075361,-0.518327835004153,-1.613780949473,21
"BIOCARTA_SET_PATHWAY",0.0390322918355456,0.162029079893951,0.321775918075361,0.61420354954161,1.52931642688191,10
"HOLLEMAN_DAUNORUBICIN_B_ALL_DN",0.0391829956650264,0.162540930269187,0.321775918075361,0.593636158860574,1.55368300570469,12
"TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_DN",0.0394504991722909,0.163422039867339,0.321775918075361,0.396305617845484,1.46920887491098,46
"WP_INTEGRATED_BREAST_CANCER_PATHWAY",0.0394504991722909,0.163422039867339,0.321775918075361,0.279013566015927,1.29393165241461,144
"REACTOME_EXTENSION_OF_TELOMERES",0.0395321772244075,0.163646109766354,0.321775918075361,0.37194858330659,1.40499815086632,50
"KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_PROPHASE",0.0396286046246883,0.163930880497665,0.321775918075361,0.541830078906095,1.55286860813165,16
"KEGG_MEDICUS_REFERENCE_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES",0.03976347395091,0.164135388191968,0.321775918075361,0.592601873425017,1.55097604171625,12
"PID_GMCSF_PATHWAY",0.0397887201989295,0.164135388191968,0.321775918075361,-0.419674785342059,-1.46052796147353,35
"RIZ_ERYTHROID_DIFFERENTIATION_APOBEC2",0.03977925333206,0.164135388191968,0.321775918075361,-0.57115089000426,-1.53287845211062,13
"WP_PKCGAMMA_CALCIUM_SIGNALING_IN_ATAXIA",0.03977925333206,0.164135388191968,0.321775918075361,-0.570681847528713,-1.53161961645708,13
"REACTOME_DNA_STRAND_ELONGATION",0.0398758187710878,0.164266220104231,0.321775918075361,0.432561776295476,1.50810315357439,32
"REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_PIGMENTATION",0.0398758187710878,0.164266220104231,0.321775918075361,0.432510588239025,1.50792468919406,32
